filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,Fc_glycan_rmsd_after_reset,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,atom_pair_constraint,Fc_glycan_rmsd,rama
50_sugar_small_moves_84.pdb,71.43,0.198577963405,0.236,0.215,-48.447,18.0519171823,314.328308713,-1,-60.377,-202.237,-234.38,669.837,-2750.212,347.325539938,16.4444452831,6.02595822995,-39.0470743596,0.0,36.644,-109.226,-297.761,8.37704549841,-3.71636007508,72.28,-2169.07643791,-5.845,1565.159,64.0,-32.392,448,-46.137,505.594,-2555.31111482,332.316,59.510,1,213.031,5.51563898816,-64.288
50_sugar_small_moves_375.pdb,100.0,0.630069034857,0.254,0.215,-48.447,-26.145466588,28.464708347,-3,-62.002,-202.115,-520.24,664.243,-2744.569,-16.9679668757,9.37230065596,5.31547668215,-38.6155832881,0.0,31.853,-109.226,-296.092,5.71112601172,-10.7885047023,93.07,-2533.36994472,-5.845,1543.936,58.0,-32.392,446,-45.481,499.656,-2599.50849859,286.833,59.510,1,3.713,1.27613577144,-64.288
50_sugar_small_moves_109.pdb,85.71,0.522411464366,0.244,0.215,-48.447,-20.7253504744,72.7634192325,-8,-60.600,-201.913,-475.95,667.075,-2740.536,14.648951777,15.256732879,6.78565959353,-38.7232408586,0.0,37.062,-109.226,-293.603,9.49052547085,-4.90407247917,86.14,-2501.75302607,-5.845,1542.803,60.0,-32.392,441,-43.921,503.480,-2594.08838248,290.464,59.510,1,23.970,2.31414031044,-64.288
50_sugar_small_moves_137.pdb,100.0,0.123414109159,0.254,0.127,-48.447,-67.5991074469,29.0541409251,-3,-61.576,-202.983,-519.66,665.156,-2744.148,-1.11685558093,7.22358379299,7.45087536824,-39.1222382138,0.0,26.884,-109.226,-297.093,8.54743937681,-12.9372215652,92.08,-2517.51883343,-5.845,1545.428,58.0,-32.392,446,-46.057,504.695,-2640.96213945,283.551,59.510,1,6.794,1.37205033102,-64.288
50_sugar_small_moves_206.pdb,100.0,0.512073159893,0.244,0.215,-48.447,-46.6832911305,36.9733406863,-3,-61.096,-202.602,-511.74,666.030,-2748.165,-6.12016379806,10.0297751072,6.75468311039,-38.7335791631,0.0,32.630,-109.226,-297.354,10.1608448168,-10.131030251,92.08,-2522.52214164,-5.845,1552.085,52.0,-32.392,446,-45.642,503.333,-2620.04632314,284.986,59.510,2,4.287,1.15958266741,-64.288
50_sugar_small_moves_550.pdb,71.43,0.71560838966,0.236,0.215,-48.447,-2.06769544339,246.408447876,-4,-61.405,-202.102,-302.3,669.248,-2757.382,78.7134261797,34.2079623112,8.03330045367,-38.5300439333,0.0,33.350,-109.226,-297.860,15.224545531,14.047156953,78.22,-2437.68855167,-5.845,1561.510,64.0,-32.392,445,-45.369,500.474,-2575.43072745,358.354,59.510,1,139.118,4.8994923439,-64.288
50_sugar_small_moves_615.pdb,100.0,0.434575472411,0.254,0.215,-48.447,-15.2327915613,40.2971496211,-3,-61.559,-201.913,-508.41,665.731,-2745.050,126.157401611,11.5502522416,7.38443145242,-38.8110768506,0.0,34.510,-109.226,-296.497,8.63052038053,-8.6105531166,87.13,-2390.24457623,-5.845,1544.805,64.0,-32.392,446,-45.405,498.442,-2588.59582357,288.617,59.510,1,10.126,1.45095652366,-64.288
50_sugar_small_moves_65.pdb,100.0,0.681437388585,0.246,0.127,-48.447,-14.5558520362,37.8683790435,-6,-61.428,-201.913,-510.84,665.531,-2743.264,109.822624674,9.62244566741,5.18540353899,-38.5642149344,0.0,31.624,-109.226,-295.717,7.46308014918,-10.5383596908,86.14,-2406.57935317,-5.845,1541.503,56.0,-32.392,443,-44.947,502.915,-2587.91888404,285.814,59.510,1,9.354,1.50165744247,-64.288
50_sugar_small_moves_668.pdb,100.0,0.297660648301,0.246,0.215,-48.447,-13.8215493563,69.1270361931,-9,-60.076,-201.913,-479.58,666.700,-2744.121,13.1369071113,16.9439804525,7.13343826559,-38.9479916747,0.0,43.149,-109.226,-294.361,11.0797724167,-3.2168249057,88.12,-2503.26507073,-5.845,1542.887,66.0,-32.392,440,-43.366,498.951,-2587.18458136,296.274,59.510,1,16.519,1.86533329847,-64.288
50_sugar_small_moves_679.pdb,85.71,0.710222373882,0.244,0.327,-48.447,-75.7750984494,40.2781105842,-1,-62.229,-202.950,-508.43,668.135,-2746.642,-1.77354928679,8.42115830697,5.62848127543,-38.5354299491,0.0,33.022,-109.226,-296.317,5.23720932942,-11.7396470512,93.07,-2518.17552713,-5.845,1549.577,54.0,-32.392,448,-45.463,504.293,-2649.13813045,285.801,59.510,2,4.457,1.42231835738,-64.288
50_sugar_small_moves_252.pdb,100.0,0.984698351853,0.246,0.168,-48.447,-106.885731993,41.2905182837,-4,-61.483,-201.913,-507.42,665.574,-2741.246,-33.2727862056,13.822222809,8.5267947144,-38.2609539711,0.0,35.722,-109.226,-295.788,9.62781922761,-6.33858254926,86.14,-2549.67476405,-5.845,1543.543,60.0,-32.392,445,-45.196,499.535,-2680.248764,287.363,59.510,0,6.744,1.56725578498,-64.288
50_sugar_small_moves_931.pdb,100.0,0.462619843272,0.236,0.311,-48.447,-51.5934608217,28.2650554924,-2,-61.481,-202.795,-520.44,664.873,-2747.323,-4.88472666926,8.01272281453,5.79811199924,-38.7830324797,0.0,29.343,-109.226,-297.537,5.01865985765,-12.1480825437,94.06,-2521.28670451,-5.845,1546.817,54.0,-32.392,447,-46.041,499.695,-2624.95649283,289.276,59.510,2,4.869,1.0656602739,-64.288
50_sugar_small_moves_308.pdb,100.0,2.17650803778,0.254,0.210,-48.447,-10.565540674,107.108146038,-6,-60.422,-201.913,-441.6,669.378,-2737.302,89.2934492079,17.022065886,8.0865045202,-37.0691442852,0.0,40.803,-109.226,-296.828,11.4160481172,-3.13873947219,80.2,-2427.10852864,-5.845,1545.438,60.0,-32.392,443,-45.217,503.827,-2583.92857268,311.564,59.510,0,29.293,2.41791130082,-64.288
50_sugar_small_moves_887.pdb,85.71,0.269447536672,0.245,0.311,-48.447,28.8176509999,68.8887404869,-8,-60.742,-201.913,-479.82,665.826,-2739.320,185.936604008,12.7105294332,5.63457689079,-38.9762047863,0.0,38.549,-109.226,-295.048,9.00981757517,-7.45027592505,77.23,-2330.46537384,-5.845,1540.327,62.0,-32.392,441,-44.993,503.262,-2544.54538101,295.245,59.510,1,19.116,2.30849251504,-64.288
50_sugar_small_moves_281.pdb,100.0,0.733858894439,0.246,0.215,-48.447,-18.8685761319,39.414267608,-7,-61.217,-201.913,-509.3,666.490,-2741.938,105.411983729,13.1541880869,5.5474634216,-38.5117934285,0.0,30.804,-109.226,-294.943,5.51604925364,-7.00661727128,84.16,-2410.98999412,-5.845,1539.562,56.0,-32.392,442,-45.215,501.127,-2592.23160814,288.644,59.510,0,9.530,1.3418954782,-64.288
50_sugar_small_moves_25.pdb,100.0,8.68779759021,0.236,0.258,-48.447,-151.701536337,90.6946589326,-2,-59.615,-203.127,-458.01,668.480,-2744.836,-212.824774128,21.3292320382,7.96050633542,-30.5578547328,0.0,32.450,-109.226,-296.976,11.4650231499,1.16842667994,92.08,-2729.22675197,-5.845,1550.148,52.0,-32.392,447,-44.735,503.307,-2725.06456834,307.230,59.510,2,29.853,2.51571507186,-64.288
50_sugar_small_moves_532.pdb,85.71,1.56403219612,0.243,0.153,-48.447,-85.6513969661,166.911227624,-3,-61.356,-202.891,-381.8,670.819,-2736.489,116.226020503,11.4899521975,6.65567597362,-37.6816201269,0.0,50.269,-109.226,-296.880,12.3938624206,-8.67085316071,85.15,-2400.17595734,-5.845,1548.616,26.0,-32.392,446,-48.049,501.882,-2659.01442897,356.431,59.510,1,36.143,3.01549944062,-64.288
50_sugar_small_moves_6.pdb,100.0,0.28025999817,0.254,0.215,-48.447,-138.683102176,69.2612281385,-3,-61.595,-201.913,-479.45,668.728,-2743.552,-54.4754182958,11.2154050259,5.58736848942,-38.9653923248,0.0,36.569,-109.226,-296.777,4.82792238317,-8.94540033228,85.15,-2570.87739614,-5.845,1546.271,72.0,-32.392,446,-45.950,504.685,-2712.04613418,298.499,59.510,0,15.805,1.98282823319,-64.288
50_sugar_small_moves_528.pdb,100.0,0.502981190479,0.246,0.215,-48.447,-31.9995180957,37.1143217201,-5,-60.370,-202.952,-511.6,666.268,-2747.033,-72.1758804659,11.190182975,5.13577160442,-38.7426711325,0.0,30.655,-109.226,-294.907,4.2928568848,-8.97062238318,88.12,-2588.57785831,-5.845,1546.681,62.0,-32.392,444,-44.016,502.477,-2605.3625501,285.029,59.510,1,6.799,1.35841138773,-64.288
50_sugar_small_moves_424.pdb,100.0,0.682424837003,0.246,0.215,-48.447,-80.6922882427,87.8254134821,-3,-62.377,-201.913,-460.88,666.851,-2748.217,-257.892107567,12.84007259,7.03782824365,-38.563227486,0.0,36.078,-109.226,-297.168,10.0117450675,-7.32073276819,91.09,-2774.29408541,-5.845,1555.139,66.0,-32.392,446,-44.953,499.643,-2654.05532025,305.271,59.510,0,30.988,2.65441325996,-64.288
50_sugar_small_moves_443.pdb,100.0,0.734156626125,0.254,0.174,-48.447,-42.9034121769,43.6414887581,-6,-61.661,-201.913,-505.07,670.057,-2742.376,5.11452059702,12.246202697,6.35544936564,-38.5114956969,0.0,31.155,-109.226,-295.664,8.07922211071,-7.91460266124,89.11,-2511.28745725,-5.845,1541.397,70.0,-32.392,443,-44.906,501.565,-2616.26644418,288.796,59.510,1,8.741,1.29693785952,-64.288
50_sugar_small_moves_711.pdb,85.71,0.528622832841,0.254,0.215,-48.447,-28.783597687,50.1768445253,-3,-61.837,-201.913,-498.53,668.823,-2738.778,114.528722712,12.7463780459,5.20096890565,-38.7170294901,0.0,30.787,-109.226,-295.664,4.92482822031,-7.41442731236,82.18,-2401.87325513,-5.845,1540.200,50.0,-32.392,446,-45.390,502.230,-2602.14662969,294.689,59.510,2,8.537,1.60366056223,-64.288
50_sugar_small_moves_829.pdb,100.0,0.619991184955,0.246,0.215,-48.447,-39.4311378077,33.6973045659,-3,-61.972,-202.789,-515.01,665.882,-2740.856,119.528656626,7.95676483225,5.67140014756,-38.625661138,0.0,28.641,-109.226,-295.810,5.93560133307,-12.204040526,86.14,-2396.87332122,-5.845,1543.675,48.0,-32.392,446,-46.188,506.739,-2612.79416981,280.713,59.510,1,7.179,1.13010214263,-64.288
50_sugar_small_moves_826.pdb,71.43,2.83619801886,0.254,0.215,-48.447,-131.572452392,228.12233015,-8,-59.176,-201.913,-320.59,671.354,-2745.312,-210.853638055,23.006875808,7.10482829198,-36.4094543041,0.0,54.409,-109.226,-296.846,13.5311368808,2.84607044977,71.29,-2727.2556159,-5.845,1554.496,82.0,-32.392,441,-44.550,504.894,-2704.9354844,398.134,59.510,1,44.140,4.38556783447,-64.288
50_sugar_small_moves_661.pdb,100.0,3.0915684608,0.185,0.264,-48.447,-44.0483559232,242.726129159,-7,-58.541,-202.713,-305.98,668.262,-2758.595,51.6641195068,24.4304432005,4.69184650343,-36.1540838622,0.0,50.794,-109.226,-297.360,9.37840379337,4.26963784227,78.22,-2464.73785834,-5.845,1566.077,68.0,-32.392,442,-46.810,507.625,-2617.41138793,334.089,59.510,1,131.427,5.68928680686,-64.288
50_sugar_small_moves_864.pdb,100.0,0.595487967932,0.254,0.215,-48.447,-64.2144563632,30.7331159966,-4,-61.777,-203.088,-517.98,665.609,-2746.351,29.7612070216,12.1621968679,4.99049059203,-38.6501643551,0.0,29.749,-109.226,-295.396,4.94346829354,-7.99860849027,93.07,-2486.64077082,-5.845,1546.212,42.0,-32.392,445,-44.962,501.582,-2637.57748837,287.227,59.510,2,3.438,1.00750896481,-64.288
50_sugar_small_moves_894.pdb,100.0,40.3521333557,0.245,0.168,-48.447,-185.034703178,797.828291562,-4,-60.225,-204.217,249.12,666.340,-2766.265,-58.8059680209,52.9878429531,5.57881500567,1.10648103273,0.0,31.284,-109.226,-295.826,6.4801648915,32.8270375949,76.24,-2575.20794587,-5.845,1580.187,62.0,-32.392,445,-47.019,510.338,-2758.39773518,348.037,59.510,1,686.758,4.59601924599,-64.288
50_sugar_small_moves_94.pdb,85.71,4.34037452477,0.254,0.323,-48.447,-66.6393857978,132.522106122,-12,-58.544,-201.913,-416.19,670.621,-2739.792,5.44144015846,16.0919307783,7.62704506293,-34.9052777982,0.0,43.435,-109.226,-294.411,10.3426853068,-4.06887457996,80.2,-2510.96053769,-5.845,1546.705,70.0,-32.392,437,-43.528,506.965,-2640.0024178,312.879,59.510,1,41.505,2.58004020276,-64.288
50_sugar_small_moves_801.pdb,85.71,-1.5315241953,0.246,0.215,-48.447,16.3067818557,104.947949925,-3,-62.099,-202.985,-443.76,666.619,-2746.178,-175.258702916,12.3725389692,7.25075590162,-40.7771765183,0.0,34.409,-109.226,-297.456,10.8604909922,-7.78826638902,88.12,-2691.66068076,-5.845,1548.953,54.0,-32.392,446,-46.079,503.269,-2557.05625015,336.660,59.510,1,21.352,2.27792533081,-64.288
50_sugar_small_moves_106.pdb,100.0,0.141707185396,0.246,0.215,-48.447,-174.477827094,50.3388102631,1,-62.578,-201.955,-498.37,666.998,-2746.415,-191.378874168,10.0724616338,8.00808788427,-39.1039451376,0.0,39.133,-109.226,-297.270,10.2706476226,-10.0883437244,88.12,-2707.78085201,-5.845,1549.576,54.0,-32.392,450,-45.379,501.215,-2747.8408591,289.481,59.510,1,9.049,1.94061188349,-64.288
50_sugar_small_moves_871.pdb,100.0,0.493639783534,0.254,0.215,-48.447,-17.6136611287,46.0687957696,-5,-60.938,-201.913,-502.64,668.322,-2744.629,149.804441011,14.0082997715,4.8124028252,-38.7520125394,0.0,34.906,-109.226,-295.720,5.62742448018,-6.15250558668,82.18,-2366.59753683,-5.845,1545.786,64.0,-32.392,444,-44.887,501.736,-2590.97669313,287.615,59.510,1,7.299,1.71507120129,-64.288
50_sugar_small_moves_139.pdb,100.0,0.320716574344,0.244,0.215,-48.447,-14.8898072138,22.0562322727,-4,-62.422,-201.913,-526.65,666.321,-2745.157,-43.5324443534,8.71038514118,8.36812827411,-38.9249357486,0.0,28.224,-109.226,-296.992,11.5452949704,-11.450420217,96.04,-2559.9344222,-5.845,1544.493,52.0,-32.392,445,-46.262,501.179,-2588.25283922,282.157,59.510,2,3.946,0.828723196775,-64.288
50_sugar_small_moves_970.pdb,100.0,0.554272232772,0.254,0.174,-48.447,-87.8772347537,51.5040871566,-5,-61.780,-201.913,-497.21,668.389,-2741.474,14.7062451185,11.1431190768,5.39635964138,-38.6913800902,0.0,37.158,-109.226,-295.482,4.82123508372,-9.01768628141,83.17,-2501.69573273,-5.845,1542.221,58.0,-32.392,444,-43.949,501.509,-2661.24026676,287.281,59.510,1,11.094,1.90238854839,-64.288
50_sugar_small_moves_174.pdb,100.0,0.812312768951,0.254,0.127,-48.447,-98.3897639605,50.3433330595,-6,-61.079,-201.913,-498.37,667.648,-2742.992,108.158123559,12.4188913241,6.50578144041,-38.433339554,0.0,35.064,-109.226,-295.080,4.8645601879,-7.74191403412,78.22,-2408.24385429,-5.845,1542.856,58.0,-32.392,443,-45.372,502.976,-2671.75279597,288.574,59.510,1,11.258,1.7055544584,-64.288
50_sugar_small_moves_168.pdb,100.0,0.247575285728,0.254,0.197,-48.447,-75.8004716582,30.2136488723,-5,-61.409,-201.913,-518.5,665.957,-2739.809,19.2158190828,11.4990057451,8.00133321412,-38.9980770373,0.0,30.805,-109.226,-294.602,10.3065261619,-8.66179961307,90.1,-2497.18615876,-5.845,1539.297,58.0,-32.392,444,-45.247,498.903,-2649.16350366,282.783,59.510,0,6.974,1.37115809438,-64.288
50_sugar_small_moves_885.pdb,100.0,0.77450849977,0.236,0.215,-48.447,-63.6106267411,158.26022365,-1,-60.726,-202.914,-390.45,668.081,-2746.036,96.5383807461,15.0083908762,7.2833326468,-38.4711438232,0.0,35.226,-109.226,-297.347,5.07896451368,-5.15241448203,73.27,-2419.8635971,-5.845,1548.449,64.0,-32.392,448,-45.447,502.746,-2636.97365875,306.260,59.510,1,101.495,3.28687557629,-64.288
50_sugar_small_moves_392.pdb,85.71,0.333807252563,0.254,0.215,-48.447,9.32794709381,72.1576187187,-4,-60.665,-202.308,-476.55,667.084,-2742.573,-31.4946214927,15.9792829893,6.05238378159,-38.9118450704,0.0,39.141,-109.226,-294.846,5.33223070251,-4.18152236886,82.18,-2547.89659934,-5.845,1542.849,78.0,-32.392,445,-43.714,500.494,-2564.03508491,298.363,59.510,1,19.842,1.98477842473,-64.288
50_sugar_small_moves_263.pdb,100.0,1.21761698934,0.245,0.156,-48.447,-39.8702238624,40.3530801978,-8,-60.813,-202.902,-508.36,669.293,-2738.459,63.8245730792,11.4913186347,6.46785871002,-38.0280353336,0.0,34.183,-109.226,-295.418,10.2221846717,-8.6694867235,83.17,-2452.57740477,-5.845,1539.861,22.0,-32.392,441,-44.566,506.144,-2613.23325587,279.284,59.510,1,5.325,1.34418999244,-64.288
50_sugar_small_moves_100.pdb,100.0,0.476815191908,0.236,0.215,-48.447,-28.8889767888,54.6208551191,-7,-60.682,-202.928,-494.09,666.044,-2741.866,-11.8389639243,7.01205801463,8.02116419363,-38.7688371311,0.0,39.657,-109.226,-297.615,12.8408401928,-13.1487473436,87.13,-2528.24094177,-5.845,1543.276,66.0,-32.392,442,-45.777,504.851,-2602.25200879,288.909,59.510,1,12.278,1.59158968945,-64.288
50_sugar_small_moves_92.pdb,100.0,0.351933281071,0.246,0.450,-48.447,-121.046100177,56.1432832485,-3,-62.063,-202.365,-492.57,670.267,-2745.704,59.3554985106,11.8190550465,5.90266970815,-38.8937190419,0.0,41.991,-109.226,-295.605,3.74192424308,-8.34175031171,85.15,-2457.04647933,-5.845,1546.554,62.0,-32.392,446,-45.898,501.570,-2694.40913218,292.739,59.510,2,5.937,2.03935037644,-64.288
50_sugar_small_moves_573.pdb,100.0,1.74326822412,0.234,0.215,-48.447,-69.1029141585,82.8443811027,-6,-60.553,-202.724,-465.87,668.806,-2748.708,-4.46255091577,13.6571270306,7.24859336355,-37.5023840989,0.0,31.686,-109.226,-296.885,8.11705590782,-6.50367832757,80.2,-2520.86452876,-5.845,1548.417,58.0,-32.392,443,-44.682,501.780,-2642.46594616,305.879,59.510,1,31.359,2.33956904468,-64.288
50_sugar_small_moves_995.pdb,100.0,2.07893074931,0.254,0.591,-48.447,2.09818828456,24.0038670399,-6,-61.628,-201.913,-524.71,665.534,-2738.750,38.4449492101,9.90496887523,8.22624592158,-37.1667215737,0.0,27.803,-109.226,-292.569,9.91158874355,-10.255836483,92.08,-2477.95702863,-5.845,1537.006,52.0,-32.392,443,-44.586,500.593,-2571.26484372,279.580,59.510,0,4.065,1.00605471404,-64.288
50_sugar_small_moves_336.pdb,100.0,0.795745457009,0.254,0.167,-48.447,-72.7804392477,180.42708834,-7,-60.716,-201.913,-368.28,667.047,-2747.844,150.985610035,13.9905300207,6.86875325802,-38.449906866,0.0,40.926,-109.226,-294.976,8.38008752369,-6.17027533754,72.28,-2365.41636781,-5.845,1547.511,74.0,-32.392,442,-43.555,505.384,-2646.14347125,317.587,59.510,1,102.532,3.01189135314,-64.288
50_sugar_small_moves_303.pdb,71.43,1.13176367268,0.236,0.319,-48.447,-94.7643815522,336.843765503,-5,-60.199,-203.579,-211.87,668.189,-2748.429,132.798317359,16.6985356057,7.56254602781,-38.1138886503,0.0,31.960,-109.226,-295.371,11.9347759595,-3.4622697525,63.37,-2383.60366049,-5.845,1564.334,50.0,-32.392,444,-43.925,510.117,-2668.12741356,350.102,59.510,0,215.068,5.8409441488,-64.288
50_sugar_small_moves_771.pdb,100.0,-0.853038847827,0.236,0.215,-48.447,-23.5224616758,50.5669333668,-2,-61.331,-202.651,-498.14,668.511,-2745.132,-106.696484002,11.0629417152,7.52833915592,-40.0986911708,0.0,28.865,-109.226,-296.732,9.55381504705,-9.09786364306,90.1,-2623.09846185,-5.845,1548.128,52.0,-32.392,447,-45.692,509.229,-2596.88549368,288.468,59.510,2,10.431,1.66427434247,-64.288
50_sugar_small_moves_143.pdb,100.0,2.04401637529,0.254,0.197,-48.447,-35.1717199459,21.6072281923,0,-64.653,-202.867,-527.1,665.803,-2744.030,-29.3892269375,5.8678704962,8.07892086128,-37.2016359477,0.0,28.090,-109.226,-295.095,8.41760476538,-14.292934862,93.07,-2545.79120478,-5.845,1542.889,36.0,-32.392,449,-45.223,501.223,-2608.53475195,280.437,59.510,2,6.559,1.07277311475,-64.288
50_sugar_small_moves_896.pdb,85.71,0.839560146014,0.254,0.215,-48.447,-56.7607756894,45.165016124,0,-61.889,-202.341,-503.54,665.546,-2746.456,-11.7409074484,9.81051430686,5.58670256049,-38.406092177,0.0,34.379,-109.226,-296.714,6.49994274594,-10.3502910514,94.06,-2528.14288529,-5.845,1548.197,66.0,-32.392,449,-46.526,502.845,-2630.12380769,292.311,59.510,2,7.321,1.69323356396,-64.288
50_sugar_small_moves_905.pdb,100.0,0.0630976310367,0.254,0.197,-48.447,-70.5894925311,33.8158067535,0,-62.730,-204.349,-514.89,665.107,-2749.426,-42.6952991169,7.24194425628,6.81146170454,-39.1825546919,0.0,29.063,-109.226,-295.618,8.11673789959,-12.9188611019,91.09,-2559.09727696,-5.845,1549.447,42.0,-32.392,449,-45.660,506.663,-2643.95252454,284.304,59.510,2,8.542,1.25989096316,-64.288
50_sugar_small_moves_672.pdb,100.0,0.596607149749,0.254,0.168,-48.447,-40.4938028546,34.5948182744,-3,-62.213,-201.913,-514.11,666.128,-2745.504,29.3037833742,10.5851490951,4.71172175806,-38.6490451732,0.0,36.044,-109.226,-295.817,4.93263136085,-9.57565626314,85.15,-2487.09819447,-5.845,1544.519,54.0,-32.392,446,-44.479,499.762,-2613.85683486,286.195,59.510,1,3.427,1.65696123145,-64.288
50_sugar_small_moves_934.pdb,71.43,0.509880348221,0.244,0.463,-48.447,17.3671042829,132.645916632,-9,-60.228,-201.913,-416.06,669.017,-2752.078,-54.7894999909,15.1101619826,5.56800343983,-38.7357719748,0.0,44.113,-109.226,-293.860,9.97138747941,-5.05064337564,87.13,-2571.19147784,-5.845,1552.474,70.0,-32.392,440,-44.671,511.044,-2555.99592772,326.620,59.510,1,33.397,3.21064967573,-64.288
50_sugar_small_moves_334.pdb,100.0,0.941183867753,0.246,0.174,-48.447,-88.0083594012,72.6758429362,-4,-60.797,-201.913,-476.03,668.747,-2744.135,-28.1025314278,16.3101641725,4.93116976953,-38.3044684552,0.0,42.710,-109.226,-296.416,5.05505129914,-3.85064118574,87.13,-2544.50450927,-5.845,1548.255,62.0,-32.392,445,-45.091,504.285,-2661.37139141,293.577,59.510,1,15.012,1.7490208172,-64.288
50_sugar_small_moves_50.pdb,100.0,1.0508393387,0.246,0.215,-48.447,-61.4514682879,32.3781947179,-1,-61.948,-202.175,-516.33,669.293,-2745.673,50.8841434996,7.39261919442,4.91808628106,-38.1948129843,0.0,33.393,-109.226,-296.011,6.3393720234,-12.7681861638,87.13,-2465.51783435,-5.845,1545.407,68.0,-32.392,448,-45.933,500.314,-2634.81450029,284.010,59.510,2,3.219,1.43858551737,-64.288
50_sugar_small_moves_936.pdb,85.71,9.7204104482,0.240,0.215,-48.447,-145.873176076,230.971723131,-10,-56.478,-202.955,-317.74,670.775,-2749.934,30.8872003708,29.5178472485,6.39121390299,-29.5252418748,0.0,40.343,-109.226,-295.332,9.99413851359,9.35704189028,83.17,-2485.51477747,-5.845,1553.102,66.0,-32.392,439,-45.541,503.203,-2719.23620808,398.163,59.510,2,67.150,2.8662136132,-64.288
50_sugar_small_moves_369.pdb,100.0,3.05490511991,0.246,0.687,-48.447,-85.1064586315,64.2699447428,-7,-60.424,-202.707,-484.44,667.285,-2742.039,44.9510867544,13.4964344885,7.0825208633,-36.1907472031,0.0,34.168,-109.226,-296.878,13.1650022904,-6.66437086976,93.07,-2471.45089109,-5.845,1547.146,64.0,-32.392,442,-46.129,504.407,-2658.46949064,295.467,59.510,1,15.018,1.72170914015,-64.288
50_sugar_small_moves_466.pdb,100.0,0.619813332159,0.236,0.215,-48.447,-65.9803960144,29.028297797,0,-63.260,-202.392,-519.68,668.076,-2748.571,-59.8019614904,7.51275693443,7.51344560606,-38.6258389908,0.0,28.877,-109.226,-296.613,7.71823635893,-12.6480484238,96.04,-2576.20393934,-5.845,1547.701,62.0,-32.392,449,-45.904,499.862,-2639.34342802,283.885,59.510,2,8.895,0.947485849486,-64.288
50_sugar_small_moves_807.pdb,85.71,0.310627342895,0.236,0.215,-48.447,-14.0153041743,26.1069041776,1,-62.959,-202.634,-522.6,667.685,-2752.818,-213.77988035,8.80109639723,6.65230938944,-38.9350249801,0.0,28.491,-109.226,-299.478,11.9892945462,-11.359708961,96.04,-2730.1818582,-5.845,1556.228,50.0,-32.392,450,-47.004,500.721,-2587.37833618,286.762,59.510,1,2.640,1.2460081273,-64.288
50_sugar_small_moves_451.pdb,100.0,0.557734780496,0.254,0.215,-48.447,-35.8033274526,53.9465880796,-1,-63.601,-201.913,-494.76,668.079,-2746.669,-71.2592568138,10.8236418717,6.23875581791,-38.6879175425,0.0,31.405,-109.226,-297.105,8.5393293883,-9.33716348654,92.08,-2587.66123466,-5.845,1551.351,56.0,-32.392,448,-46.651,500.739,-2609.16635946,297.006,59.510,2,12.813,2.05538425063,-64.288
50_sugar_small_moves_476.pdb,85.71,0.577792263251,0.246,0.215,-48.447,-15.340164217,151.071612168,-9,-60.605,-202.759,-397.64,668.897,-2748.498,-27.2152060361,17.0328908702,6.83811215608,-38.6678600597,0.0,43.276,-109.226,-292.576,9.98949497261,-3.12791448799,82.18,-2543.61718388,-5.845,1548.949,66.0,-32.392,440,-43.258,509.450,-2588.70319622,350.275,59.510,1,29.438,1.81656642285,-64.288
50_sugar_small_moves_441.pdb,100.0,0.258899653023,0.246,0.164,-48.447,28.7096422688,74.7960117408,-3,-61.687,-203.080,-473.91,669.372,-2746.435,98.5893598137,9.70135965369,4.44722239738,-38.98675267,0.0,39.331,-109.226,-296.388,5.08381947541,-10.4594457045,84.16,-2417.81261803,-5.845,1545.441,60.0,-32.392,446,-45.723,506.915,-2544.65338974,296.772,59.510,1,21.845,1.93437173701,-64.288
50_sugar_small_moves_956.pdb,85.71,1.02797320734,0.246,0.127,-48.447,-81.8902434561,42.9072572306,-4,-62.544,-201.913,-505.8,666.300,-2746.573,-151.381342111,10.7763906966,6.14744746176,-38.2176791156,0.0,35.889,-109.226,-295.729,5.75084705055,-9.38441466159,90.1,-2667.78331996,-5.845,1547.307,64.0,-32.392,445,-44.087,500.071,-2655.25327546,285.489,59.510,1,10.302,1.52283531204,-64.288
50_sugar_small_moves_96.pdb,100.0,2.22822350611,0.254,0.215,-48.447,6.7907425676,33.189420927,-6,-61.508,-201.913,-515.52,664.740,-2741.688,-34.8464060873,13.3942475762,8.24330677632,-37.0174288169,0.0,27.420,-109.226,-293.525,10.0076009699,-6.76655778202,93.07,-2551.24838393,-5.845,1540.126,60.0,-32.392,443,-43.913,501.462,-2566.57228944,284.530,59.510,1,8.967,1.01266948921,-64.288
