filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,Fc_glycan_rmsd_after_reset,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,Fc_glycan_rmsd,rama
50_sugar_small_moves_84.pdb,100.0,2.43003379833,0.298,0.392,-48.330,-104.144145532,-8.48410027394,-8,-65.986,-200.091,-487.56,681.216,-2744.880,636.386792242,10.3613082263,1.96466009012,-39.6468118818,0.0,27.456,-111.099,-311.860,2.74738884758,-6.8462737109,51.55,-1880.0151856,-5.889,1540.353,68.0,-32.392,454,-48.502,551.496,-2689.41096687,281.185,60.812,0,2.87422774186,-61.735
50_sugar_small_moves_375.pdb,87.5,2.91105537021,0.296,0.800,-48.330,40.4393020398,-11.5151104167,-6,-67.199,-200.861,-490.59,680.168,-2754.489,388.097462948,8.53564796733,1.70905351708,-39.1657903099,0.0,24.238,-111.099,-313.716,2.21781608292,-8.67193396991,76.29,-2128.3045149,-5.889,1552.542,52.0,-32.392,456,-49.430,551.072,-2544.8275193,284.627,60.812,1,2.73625722925,-61.735
50_sugar_small_moves_109.pdb,75.0,1.94663717379,0.298,0.239,-48.330,2.74738095326,7.62069333038,-13,-66.086,-200.091,-471.45,680.928,-2741.010,457.310255279,12.1352577728,4.47517137311,-40.1302085063,0.0,30.623,-111.099,-312.497,9.08796844765,-5.07232416446,41.24,-2059.09172257,-5.889,1541.065,54.0,-32.392,449,-47.509,560.624,-2582.51944038,280.599,60.812,0,8.34554379073,-61.735
50_sugar_small_moves_137.pdb,100.0,1.75065711143,0.296,0.331,-48.330,-49.2776028297,-13.3625283878,-6,-66.499,-200.091,-492.43,679.887,-2748.329,264.652202153,8.56978693405,3.48181308552,-40.3261885687,0.0,24.436,-111.099,-312.139,0.969749902766,-8.63779500319,80.41,-2251.74977569,-5.889,1543.265,42.0,-32.392,456,-49.371,550.808,-2634.54442417,283.604,60.812,0,1.18412289382,-61.735
50_sugar_small_moves_206.pdb,87.5,0.0442446352026,0.296,0.331,-48.330,28.1599876668,-17.6642689184,-7,-67.077,-200.091,-496.74,680.650,-2747.790,312.934633758,6.71754226263,3.92358818423,-42.0326010449,0.0,24.051,-111.099,-311.555,3.11806897545,-10.4900396746,64.95,-2203.46734409,-5.889,1542.639,70.0,-32.392,455,-48.694,550.809,-2557.10683367,278.329,60.812,0,1.98364944437,-61.735
50_sugar_small_moves_550.pdb,62.5,0.907181632113,0.298,3.261,-48.330,-116.984835363,40.3409726839,-11,-66.263,-200.091,-438.73,684.465,-2752.339,273.889717921,10.8084633968,4.94635374727,-41.169664048,0.0,35.535,-111.099,-311.322,10.0115382171,-6.39911854043,38.14,-2242.51225992,-5.889,1545.878,58.0,-32.392,451,-48.212,554.145,-2702.2516567,314.547,60.812,0,9.84126170378,-61.735
50_sugar_small_moves_615.pdb,87.5,2.99736500173,0.298,0.239,-48.330,2.05322860319,-7.30461643563,-11,-66.216,-200.091,-486.38,680.835,-2748.403,549.286314333,9.11658567217,2.49499389698,-39.0794806784,0.0,28.949,-111.099,-311.787,2.6180562613,-8.09099626507,52.58,-1967.11566351,-5.889,1540.895,66.0,-32.392,451,-48.052,551.156,-2583.21359273,284.433,60.812,0,2.90340560069,-61.735
50_sugar_small_moves_65.pdb,75.0,2.88307509998,0.298,0.301,-48.330,-145.324793625,8.32081775049,-7,-66.973,-200.091,-470.75,682.937,-2753.659,267.96359595,12.6694990276,3.4399871746,-39.1937705802,0.0,26.962,-111.099,-313.238,8.86232378724,-4.53808290961,53.61,-2248.43838189,-5.889,1554.180,54.0,-32.392,455,-48.384,558.493,-2730.59161496,287.055,60.812,0,8.77809746089,-61.735
50_sugar_small_moves_668.pdb,87.5,1.0179346246,0.296,0.331,-48.330,24.9204704066,-4.36431942438,-8,-65.802,-200.091,-483.44,680.570,-2747.429,311.17971683,10.4077650742,2.12983808877,-41.0589110555,0.0,24.341,-111.099,-312.141,2.29647209186,-6.799816863,71.13,-2205.22226101,-5.889,1545.108,60.0,-32.392,454,-48.671,560.111,-2560.34635093,278.575,60.812,0,2.39002662397,-61.735
50_sugar_small_moves_679.pdb,75.0,4.33687420081,0.298,0.239,-48.330,-211.156968522,25.699257656,-13,-65.111,-200.091,-453.37,682.225,-2748.782,463.244770344,19.9197422289,3.48212525627,-37.7399714793,0.0,37.622,-111.099,-311.876,9.13498740383,2.71216029165,44.33,-2053.1572075,-5.889,1546.332,58.0,-32.392,449,-48.130,550.830,-2796.42378986,301.705,60.812,0,8.86569844761,-61.735
50_sugar_small_moves_252.pdb,100.0,2.52987452375,0.296,0.800,-48.330,-34.7180119104,-7.57680386129,-11,-65.883,-200.091,-486.65,680.873,-2746.495,481.432357787,12.3518054375,3.36706401915,-39.5469711564,0.0,24.700,-111.099,-312.097,3.41545928958,-4.85577649971,59.79,-2034.96962006,-5.889,1540.555,78.0,-32.392,451,-48.256,551.429,-2619.98483325,286.154,60.812,0,2.94147662379,-61.735
50_sugar_small_moves_931.pdb,100.0,2.07281024851,0.298,0.992,-48.330,-84.557463376,-0.373429489191,-10,-65.566,-200.091,-479.44,682.211,-2750.546,342.531469549,9.40383979538,3.59764417107,-40.0040354316,0.0,29.029,-111.099,-311.278,5.93980579356,-7.80374214186,54.64,-2173.8705083,-5.889,1545.037,60.0,-32.392,452,-48.407,550.259,-2669.82428471,287.250,60.812,0,5.07307735102,-61.735
50_sugar_small_moves_308.pdb,87.5,0.707362291872,0.298,0.331,-48.330,-7.09727668344,-6.61811938307,-9,-66.768,-200.091,-485.69,680.566,-2754.120,140.039618612,8.33212247613,2.90217842996,-41.3694833883,0.0,29.360,-111.099,-311.497,2.60150451157,-8.87545946111,86.6,-2376.36235923,-5.889,1549.905,48.0,-32.392,453,-49.548,552.218,-2592.36409802,282.290,60.812,0,1.3813012401,-61.735
50_sugar_small_moves_887.pdb,100.0,2.1480133049,0.296,0.862,-48.330,13.2230643203,-12.7718779275,-4,-67.080,-200.091,-491.84,681.355,-2758.385,239.596565692,6.56120437322,3.17413549666,-39.9288323752,0.0,26.565,-111.099,-312.657,3.32453241786,-10.646377564,75.26,-2276.80541215,-5.889,1553.918,56.0,-32.392,458,-50.826,550.884,-2572.04375702,281.948,60.812,1,2.65579057418,-61.735
50_sugar_small_moves_281.pdb,87.5,2.61775444997,0.298,0.331,-48.330,2.71833867452,-9.00885277946,-8,-66.094,-200.091,-488.08,682.289,-2745.968,490.639869405,9.46466640834,5.13562757128,-39.4590912302,0.0,26.276,-111.099,-311.949,3.48228397966,-7.7429155289,64.95,-2025.76210844,-5.889,1538.146,58.0,-32.392,454,-48.446,551.888,-2582.54848266,283.875,60.812,0,2.37823809064,-61.735
50_sugar_small_moves_25.pdb,62.5,2.6339300875,0.298,0.392,-48.330,-47.7164639914,23.1972215909,-13,-65.846,-200.091,-455.87,681.271,-2740.782,931.100623002,14.4220652058,4.00407743572,-39.4429155926,0.0,37.082,-111.099,-311.430,11.719666699,-2.78551673144,36.08,-1585.30135484,-5.889,1539.768,66.0,-32.392,449,-47.819,553.963,-2632.98328533,295.952,60.812,0,12.6027574846,-61.735
50_sugar_small_moves_532.pdb,100.0,2.17930224835,0.296,0.800,-48.330,-46.3483973535,-2.53618880657,-9,-66.075,-200.091,-481.61,681.363,-2748.308,317.108344318,9.04560413075,1.99460756262,-39.8975434318,0.0,31.199,-111.099,-311.609,2.43220072414,-8.16197780648,72.16,-2199.29363353,-5.889,1541.660,58.0,-32.392,453,-48.384,551.081,-2631.61521869,285.093,60.812,0,1.72664430438,-61.735
50_sugar_small_moves_6.pdb,87.5,0.925691875817,0.296,0.331,-48.330,25.1363637566,-14.7921455391,-8,-66.337,-200.091,-493.86,681.342,-2745.838,561.354211156,8.92987142181,2.00422211497,-41.1511538043,0.0,22.653,-111.099,-310.359,1.67759548728,-8.27771051543,70.1,-1955.04776669,-5.889,1539.282,64.0,-32.392,454,-48.562,550.772,-2560.13045758,281.281,60.812,0,1.85848704061,-61.735
50_sugar_small_moves_528.pdb,87.5,1.82120117945,0.298,0.615,-48.330,49.7056816747,-4.78088323868,-11,-65.542,-200.091,-483.85,679.781,-2743.195,643.35364241,10.5804713338,3.13408247474,-40.2556445007,0.0,27.825,-111.099,-312.139,3.72863319196,-6.62711060346,52.58,-1873.04833544,-5.889,1539.409,80.0,-32.392,451,-48.184,550.710,-2535.56113966,285.293,60.812,0,4.20308155218,-61.735
50_sugar_small_moves_424.pdb,100.0,2.27516036197,0.296,0.331,-48.330,-81.6120612444,-16.7038429151,-6,-66.446,-200.093,-495.78,680.161,-2756.953,25.2027405673,8.8235978398,2.24529460151,-39.8016853182,0.0,22.428,-111.099,-313.314,1.36493862117,-8.38398409744,89.69,-2491.19923728,-5.889,1553.804,50.0,-32.392,456,-50.263,550.379,-2666.87888258,282.528,60.812,1,1.02112552899,-61.735
50_sugar_small_moves_443.pdb,100.0,2.42246069621,0.296,0.331,-48.330,38.1150587104,-13.3419259591,-4,-67.603,-200.091,-492.41,680.589,-2758.161,94.3103554791,7.19944428408,1.99880903139,-39.6543849839,0.0,26.227,-111.099,-314.399,1.40210816535,-10.0081376532,92.78,-2422.09162237,-5.889,1554.262,44.0,-32.392,458,-51.094,550.527,-2547.15176263,285.338,60.812,2,0.977782386178,-61.735
50_sugar_small_moves_711.pdb,100.0,2.34110763493,0.298,0.239,-48.330,-73.6515757409,-13.0197117848,-8,-66.621,-200.091,-492.09,681.391,-2748.434,171.747876162,10.6722949369,2.4187759256,-39.7357380452,0.0,24.178,-111.099,-312.113,2.65178357767,-6.53528700037,77.32,-2344.65410168,-5.889,1544.517,62.0,-32.392,454,-48.645,551.202,-2658.91839708,280.621,60.812,0,1.94549531594,-61.735
50_sugar_small_moves_829.pdb,75.0,2.74304640588,0.298,0.392,-48.330,-54.6267654914,-7.91415808369,-11,-66.031,-200.091,-486.99,680.296,-2746.307,555.249313171,9.73305155507,2.33053648487,-39.3337992743,0.0,25.889,-111.099,-312.205,3.38098949136,-7.47453038217,53.61,-1961.15266467,-5.889,1542.604,82.0,-32.392,451,-48.099,551.986,-2639.89358683,282.915,60.812,0,3.31719169278,-61.735
50_sugar_small_moves_826.pdb,100.0,-0.0603194425644,0.295,0.645,-48.330,-190.45485032,-2.99988061318,-7,-66.991,-200.497,-482.07,681.581,-2754.087,-58.4354927983,7.86804315849,3.80986329782,-42.1371651227,0.0,29.114,-111.099,-313.244,3.36326488005,-9.33953877875,73.2,-2574.83747064,-5.889,1550.880,36.0,-32.392,455,-47.740,551.132,-2775.72167166,285.474,60.812,1,3.32915524625,-61.735
50_sugar_small_moves_661.pdb,75.0,4.3773277938,0.298,0.392,-48.330,-92.6550154033,29.0083064017,-16,-64.879,-200.091,-450.06,683.389,-2743.122,561.03440478,12.3806479211,4.31290084602,-37.6995178863,0.0,37.934,-111.099,-310.363,8.61391107551,-4.82693401613,39.18,-1955.36757306,-5.889,1538.974,62.0,-32.392,446,-46.799,555.740,-2677.92183674,297.095,60.812,0,8.05320122285,-61.735
50_sugar_small_moves_864.pdb,75.0,2.09748669311,0.292,0.331,-48.330,26.630637092,8.53538817744,-9,-65.146,-200.091,-470.54,681.864,-2743.534,554.906514992,13.1375761365,4.72360122865,-39.979358987,0.0,29.530,-111.099,-313.317,9.36108785498,-4.07000580069,61.86,-1961.49546285,-5.889,1541.447,78.0,-32.392,453,-48.921,553.530,-2558.63618424,292.112,60.812,0,8.39067089773,-61.735
50_sugar_small_moves_894.pdb,87.5,2.7094562905,0.298,0.707,-48.330,19.2538827746,4.67760243765,-9,-66.499,-200.091,-474.39,681.589,-2748.004,295.269303126,10.0988413248,3.20206173438,-39.3673893896,0.0,31.436,-111.099,-311.757,5.00531845144,-7.10874061245,52.58,-2221.13267472,-5.889,1542.921,72.0,-32.392,453,-48.078,557.024,-2566.01293856,284.694,60.812,0,4.78423235233,-61.735
50_sugar_small_moves_94.pdb,100.0,2.33521005666,0.296,0.331,-48.330,-20.4947420595,-10.0948757371,-10,-65.933,-200.091,-489.17,680.944,-2750.423,147.407886751,8.77263312262,3.56158276385,-39.7416356235,0.0,26.355,-111.099,-311.994,2.91596173357,-8.43494881462,75.26,-2368.99409109,-5.889,1546.100,56.0,-32.392,452,-48.623,551.146,-2605.7615634,281.360,60.812,0,2.63987237788,-61.735
50_sugar_small_moves_801.pdb,100.0,1.99735631479,0.296,0.331,-48.330,-110.25585418,-14.2602448508,-7,-66.737,-200.091,-493.33,681.790,-2746.078,397.895974079,9.43476254708,4.15468509211,-40.0794893653,0.0,23.584,-111.099,-312.931,3.02624628524,-7.77281939015,67.01,-2118.50600377,-5.889,1542.551,58.0,-32.392,455,-48.200,551.004,-2695.52267552,279.783,60.812,0,2.43658912183,-61.735
50_sugar_small_moves_106.pdb,87.5,0.321193192028,0.299,0.239,-48.330,22.6127727986,-13.1114996421,-9,-66.098,-200.091,-492.18,680.575,-2746.910,536.476784447,8.09904876211,4.23101226618,-41.7556524881,0.0,26.876,-111.099,-311.721,3.70102189769,-9.10853317513,60.82,-1979.9251934,-5.889,1539.816,68.0,-32.392,453,-48.638,550.204,-2562.65404854,281.899,60.812,0,3.01227084985,-61.735
50_sugar_small_moves_871.pdb,87.5,-0.162847148015,0.296,0.331,-48.330,-15.8353645462,-7.58470398878,-12,-65.947,-200.091,-486.66,680.532,-2741.879,640.245707461,7.37317138705,3.15802111829,-42.2396928281,0.0,29.872,-111.099,-310.822,2.07559157949,-9.83441055019,58.76,-1876.15627038,-5.889,1535.314,56.0,-32.392,450,-48.270,550.348,-2601.10218588,282.293,60.812,0,2.26828442618,-61.735
50_sugar_small_moves_139.pdb,75.0,2.533381048,0.296,0.331,-48.330,-25.2217375065,-9.74244949312,-5,-66.850,-200.091,-488.81,679.865,-2752.607,196.803357483,10.1265863531,1.51594192058,-39.5434646321,0.0,26.105,-111.099,-311.480,2.75223469765,-7.08099558414,72.16,-2319.59862036,-5.889,1547.645,60.0,-32.392,457,-48.193,551.023,-2610.48855884,283.776,60.812,0,2.62806606392,-61.735
50_sugar_small_moves_970.pdb,87.5,0.155523087396,0.296,0.331,-48.330,46.1087287407,-13.6829106514,-5,-66.944,-200.772,-492.75,681.900,-2754.185,236.429196465,5.49791918552,3.56403070343,-41.9213225927,0.0,27.533,-111.099,-312.899,5.75906055989,-11.7096627517,70.1,-2279.97278138,-5.889,1550.409,40.0,-32.392,457,-50.799,550.745,-2539.1580926,280.265,60.812,1,4.9658244896,-61.735
50_sugar_small_moves_174.pdb,100.0,0.2023768096,0.296,0.331,-48.330,3.55689568844,-9.52937880731,-7,-66.785,-200.445,-488.6,680.736,-2750.012,321.536896219,7.45013350304,2.22994633024,-41.8744688705,0.0,24.065,-111.099,-311.558,2.5250057297,-9.7574484342,77.32,-2194.86508163,-5.889,1546.584,36.0,-32.392,455,-49.390,557.392,-2581.70992565,278.818,60.812,1,1.88364644227,-61.735
50_sugar_small_moves_168.pdb,87.5,3.82210060506,0.298,0.770,-48.330,-103.399502746,45.7701790006,-13,-64.854,-200.091,-433.3,681.530,-2742.355,592.824700562,18.7045346444,3.59350690374,-38.2547450751,0.0,39.748,-111.099,-311.777,6.27805897739,1.49695270714,44.33,-1923.57727728,-5.889,1537.775,66.0,-32.392,449,-48.211,556.778,-2688.66632408,315.720,60.812,0,6.15331448017,-61.735
50_sugar_small_moves_885.pdb,100.0,2.20486066112,0.296,1.114,-48.330,-64.0919807917,-5.86297553363,-11,-66.402,-200.091,-484.93,680.555,-2749.864,189.76834639,9.30876085151,3.04976065013,-39.871985019,0.0,29.189,-111.099,-312.405,4.25601346225,-7.89882108573,58.76,-2326.63363145,-5.889,1542.858,80.0,-32.392,451,-47.974,550.746,-2649.35880213,285.676,60.812,0,3.71396070176,-61.735
50_sugar_small_moves_392.pdb,100.0,2.2192740044,0.298,0.331,-48.330,19.2838714097,-10.7969061629,-8,-66.754,-200.091,-489.87,682.331,-2755.552,158.594066507,8.46979306647,2.92601510753,-39.8575716757,0.0,26.791,-111.099,-313.052,2.16676284018,-8.73778887077,86.6,-2357.80791134,-5.889,1549.668,66.0,-32.392,454,-49.345,552.533,-2565.98294993,281.608,60.812,0,1.01373664959,-61.735
50_sugar_small_moves_263.pdb,87.5,0.13655951236,0.296,0.331,-48.330,35.0251976159,-7.25655730252,-11,-66.739,-200.091,-486.33,679.275,-2747.590,158.448971468,8.82521656968,2.66735457405,-41.9402861678,0.0,30.362,-111.099,-311.738,1.80565904329,-8.38236536756,83.51,-2357.95300638,-5.889,1543.283,54.0,-32.392,451,-47.083,550.620,-2550.24162372,281.380,60.812,1,1.5538180888,-61.735
50_sugar_small_moves_100.pdb,100.0,1.10032165101,0.298,1.528,-48.330,10.2405836383,-3.12697368774,-10,-66.102,-200.091,-482.2,681.769,-2746.722,481.979530143,6.98050150947,4.04444669963,-40.9765240291,0.0,26.505,-111.099,-312.937,4.58393853388,-10.2270804278,53.61,-2034.4224477,-5.889,1541.494,56.0,-32.392,452,-48.685,560.274,-2575.0262377,279.103,60.812,0,4.7879337087,-61.735
50_sugar_small_moves_92.pdb,100.0,1.7149344258,0.292,0.331,-48.330,-84.1726376685,-1.73906981361,-8,-66.672,-200.091,-480.81,681.845,-2752.196,99.663272538,8.41868973464,4.63964371962,-40.3619112543,0.0,32.481,-111.099,-313.530,4.57352130438,-8.7888922026,68.04,-2416.73870531,-5.889,1547.585,50.0,-32.392,454,-48.797,554.063,-2669.439459,282.513,60.812,0,4.17684870438,-61.735
50_sugar_small_moves_573.pdb,100.0,2.39555106468,0.296,0.331,-48.330,-63.5368497343,-8.43749735214,-9,-66.382,-200.091,-487.51,680.091,-2749.233,256.736241938,9.39177976161,1.71192297144,-39.6812946155,0.0,28.574,-111.099,-312.904,1.77996624733,-7.81580217563,75.26,-2259.66573591,-5.889,1543.007,52.0,-32.392,453,-48.662,552.418,-2648.80367107,283.679,60.812,0,1.58453840051,-61.735
50_sugar_small_moves_995.pdb,75.0,2.5539974785,0.298,3.927,-48.330,-121.590022342,71.1071186489,-10,-65.637,-200.091,-407.96,684.114,-2745.590,364.948269022,11.6838538242,3.63146429335,-39.5228482016,0.0,41.310,-111.099,-311.537,10.9752355967,-5.52372811301,38.14,-2151.45370882,-5.889,1541.374,68.0,-32.392,452,-47.574,557.049,-2706.85684368,333.025,60.812,0,10.4616501275,-61.735
50_sugar_small_moves_336.pdb,87.5,2.83131972975,0.298,0.239,-48.330,27.4959635781,-15.0002739335,-5,-67.533,-200.091,-494.07,681.201,-2751.663,179.657894501,7.25873608825,3.36821410592,-39.2455259504,0.0,26.205,-111.099,-312.995,2.5596158593,-9.94884584899,81.44,-2336.74408334,-5.889,1547.150,54.0,-32.392,457,-50.702,551.276,-2557.77085776,281.176,60.812,1,1.71073698836,-61.735
50_sugar_small_moves_303.pdb,87.5,1.97708816848,0.296,0.331,-48.330,11.567119197,-13.1295688789,-5,-66.091,-200.971,-492.2,681.756,-2751.184,343.147082082,7.26475491641,4.08709979105,-40.0997575116,0.0,25.398,-111.099,-313.592,2.3285670167,-9.94282702083,83.51,-2173.25489576,-5.889,1546.473,48.0,-32.392,457,-50.442,551.767,-2573.69970214,282.692,60.812,1,1.71294030971,-61.735
50_sugar_small_moves_771.pdb,75.0,2.74060696684,0.298,3.261,-48.330,46.4510537417,35.621767267,-9,-66.203,-200.091,-443.45,684.356,-2745.600,675.854636263,14.1055968621,3.47553359325,-39.3362387133,0.0,32.666,-111.099,-312.212,7.90445625829,-3.10198507514,53.61,-1840.54734158,-5.889,1540.252,66.0,-32.392,453,-48.807,550.661,-2538.81576759,316.604,60.812,0,7.89533868089,-61.735
50_sugar_small_moves_143.pdb,87.5,3.120273768,0.298,0.331,-48.330,28.4957424728,-12.2160131131,-9,-66.007,-200.091,-491.29,682.746,-2747.044,426.532250464,10.3882690913,2.24465481061,-38.9565719121,0.0,22.533,-111.099,-311.333,1.6133028429,-6.81931284596,72.16,-2089.86972738,-5.889,1542.554,56.0,-32.392,453,-48.976,550.503,-2556.77107886,281.832,60.812,0,1.99116038606,-61.735
50_sugar_small_moves_896.pdb,100.0,1.54646410258,0.298,0.331,-48.330,-55.4986544155,1.48656249774,-2,-67.626,-200.633,-477.58,681.679,-2756.109,45.0636566127,7.41805173668,1.76072490635,-40.5303815775,0.0,28.336,-111.099,-313.936,1.63196113716,-9.78953020055,88.66,-2471.33832123,-5.889,1553.634,46.0,-32.392,460,-50.276,562.399,-2640.76547575,282.951,60.812,1,1.41662909167,-61.735
50_sugar_small_moves_905.pdb,62.5,5.62163899149,0.298,1.427,-48.330,-215.703527953,24.1299123949,-9,-66.125,-201.362,-454.94,681.135,-2747.123,671.821498399,15.7459656354,3.01166439004,-36.4552066886,0.0,37.302,-111.099,-311.765,11.8841607002,-1.46161630186,30.93,-1844.58047945,-5.889,1547.845,58.0,-32.392,453,-47.951,552.467,-2800.97034929,297.544,60.812,0,12.5502468354,-61.735
50_sugar_small_moves_672.pdb,75.0,1.95341068376,0.298,0.392,-48.330,-4.01038652709,11.2420451563,-7,-67.621,-200.091,-467.83,681.519,-2740.784,557.012444781,9.59129841562,2.8721080493,-40.1234349964,0.0,32.872,-111.099,-313.778,8.56836632409,-7.61628352162,42.27,-1959.38953306,-5.889,1541.224,72.0,-32.392,455,-48.121,556.017,-2589.27720786,288.876,60.812,0,8.69567084319,-61.735
50_sugar_small_moves_934.pdb,87.5,2.25320741072,0.296,0.331,-48.330,28.8874874411,-6.64210033445,-8,-66.393,-200.091,-485.71,681.649,-2751.839,394.161799481,10.4018707373,4.97993304174,-39.8236382694,0.0,27.471,-111.099,-312.869,3.47286481392,-6.80571119992,73.2,-2122.24017836,-5.889,1547.019,62.0,-32.392,454,-49.496,552.536,-2556.3793339,284.306,60.812,0,1.94564433603,-61.735
50_sugar_small_moves_334.pdb,87.5,1.84332095672,0.296,0.331,-48.330,-57.3878841251,-12.9538482255,-5,-67.069,-200.091,-492.03,681.057,-2755.523,236.529595561,6.55076493966,2.03742016913,-40.2335247234,0.0,24.682,-111.099,-312.381,2.72881722115,-10.6568169976,78.35,-2279.87238228,-5.889,1549.364,52.0,-32.392,457,-50.174,550.783,-2642.65470546,285.333,60.812,1,2.75460687294,-61.735
50_sugar_small_moves_50.pdb,87.5,2.93570564717,0.296,0.331,-48.330,-5.91128279308,-7.5806022993,-9,-66.554,-200.091,-486.65,681.842,-2744.611,546.636214153,8.6572055057,3.46732675933,-39.141140033,0.0,28.012,-111.099,-311.943,3.63177256131,-8.55037643154,58.76,-1969.76576369,-5.889,1536.839,60.0,-32.392,453,-48.350,552.560,-2591.17810413,283.651,60.812,0,2.28507961445,-61.735
50_sugar_small_moves_936.pdb,100.0,2.20133130461,0.296,0.393,-48.330,-10.3540300395,-9.20099438305,-9,-66.243,-200.091,-488.27,681.587,-2746.103,367.478019053,8.56862753312,2.54737668479,-39.8755143755,0.0,25.095,-111.099,-312.070,1.84679869486,-8.63895440412,71.13,-2148.92395879,-5.889,1542.369,64.0,-32.392,453,-48.802,552.235,-2595.62085138,281.695,60.812,0,1.61634737201,-61.735
50_sugar_small_moves_369.pdb,87.5,2.60348767177,0.296,0.331,-48.330,9.32579839973,-9.97380007004,-11,-66.034,-200.091,-489.05,680.342,-2745.651,577.191972621,11.2196071028,4.07336157163,-39.4733580084,0.0,24.872,-111.099,-312.176,2.63536898976,-5.98797483447,57.73,-1939.21000522,-5.889,1541.449,56.0,-32.392,451,-48.046,551.644,-2575.94102294,282.652,60.812,0,2.84437273195,-61.735
50_sugar_small_moves_466.pdb,87.5,1.46665216093,0.298,0.331,-48.330,35.4035384556,7.73313770512,-12,-65.544,-200.091,-471.34,681.366,-2739.534,761.385334015,11.2982502728,3.21133928651,-40.6101935192,0.0,33.189,-111.099,-311.342,4.63471196995,-5.90933166446,52.58,-1755.01664383,-5.889,1538.436,58.0,-32.392,450,-48.072,551.671,-2549.86328288,286.587,60.812,0,4.60383568253,-61.735
50_sugar_small_moves_807.pdb,87.5,2.25139467383,0.296,0.331,-48.330,12.4689502141,-10.5346440919,-4,-67.436,-200.091,-489.61,681.054,-2759.088,156.968412543,6.91277046815,3.98626866411,-39.8254510063,0.0,26.287,-111.099,-313.898,1.71713301219,-10.2948114691,92.78,-2359.4335653,-5.889,1555.333,54.0,-32.392,458,-51.066,550.856,-2572.79787112,286.449,60.812,0,1.27636425933,-61.735
50_sugar_small_moves_451.pdb,87.5,2.43054217932,0.298,0.331,-48.330,33.9661706109,-6.41910457464,-10,-66.134,-200.091,-485.49,681.876,-2749.081,391.222098758,9.01089912901,3.42094473309,-39.6463035008,0.0,30.345,-111.099,-312.493,2.68421671157,-8.19668280823,62.89,-2125.17987909,-5.889,1540.270,70.0,-32.392,452,-48.586,552.291,-2551.30065073,284.117,60.812,0,2.42641238732,-61.735
50_sugar_small_moves_476.pdb,87.5,1.91790891779,0.296,0.331,-48.330,-8.77982062443,-0.442515418462,-12,-65.433,-200.091,-479.51,680.760,-2742.236,581.905121789,9.03235331854,2.30989983316,-40.1589367623,0.0,30.790,-111.099,-311.271,2.3186216843,-8.1752286187,52.58,-1934.49685606,-5.889,1535.517,66.0,-32.392,450,-48.322,555.629,-2594.04664196,283.150,60.812,0,3.0384752317,-61.735
50_sugar_small_moves_441.pdb,87.5,2.21305118991,0.298,0.331,-48.330,22.4577332619,-11.0760544051,-9,-65.346,-200.091,-490.15,682.019,-2740.145,765.587117227,9.56140231481,3.86075634838,-39.8637944902,0.0,25.343,-111.099,-312.323,3.09078253312,-7.64617962243,49.48,-1750.81486062,-5.889,1536.044,62.0,-32.392,453,-48.853,551.426,-2562.80908807,279.783,60.812,0,3.375386471,-61.735
50_sugar_small_moves_956.pdb,100.0,1.85844739522,0.296,0.770,-48.330,8.74469684299,-7.80564810061,-5,-67.500,-200.091,-486.88,682.145,-2760.994,93.0656564698,6.84695111319,3.19226683156,-40.2183982849,0.0,27.953,-111.099,-313.900,3.74959463719,-10.360630824,80.41,-2423.33632138,-5.889,1554.843,40.0,-32.392,457,-50.169,550.393,-2576.52212449,288.010,60.812,1,2.7477271523,-61.735
50_sugar_small_moves_96.pdb,100.0,2.45991741975,0.298,0.331,-48.330,-54.9314301656,-12.5649564136,-4,-68.342,-200.091,-491.64,681.466,-2753.008,209.223973712,7.50661684762,2.82529662146,-39.6169282604,0.0,25.960,-111.099,-313.263,1.63199106662,-9.70096508962,83.51,-2307.17800413,-5.889,1548.886,46.0,-32.392,458,-50.360,552.514,-2640.1982515,282.605,60.812,1,1.42042212425,-61.735
50_sugar_small_moves_83.pdb,87.5,1.78838285783,0.298,0.862,-48.330,25.958708601,-3.07671592614,-8,-67.959,-200.091,-482.15,679.878,-2750.773,173.102911009,7.70902420897,3.3284112592,-40.2884628223,0.0,28.241,-111.099,-313.308,3.80878563755,-9.49855772826,73.2,-2343.29906684,-5.889,1547.275,50.0,-32.392,454,-48.518,556.938,-2559.30811274,283.642,60.812,0,2.94005244559,-61.735
