filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,atom_pair_constraint,Fc_glycan_rmsd,rama
50_sugar_small_moves_84.pdb,100.0,0.349354122047,0.254,0.327,-48.447,-31.9853305081,9.59029787933,-4,-63.572,-201.913,-539.12,664.387,-2746.435,-47.89767571,7.11323747752,-38.8962982009,0.0,26.449,-109.226,-296.897,0.00297191596,-13.0475678807,95.05,-2564.29965355,-5.845,1543.459,46.0,-32.392,445,-44.955,497.846,-2605.34836251,281.790,59.510,2,0.827,0.697527292133,-64.288
50_sugar_small_moves_375.pdb,100.0,0.401018524057,0.246,0.167,-48.447,-19.6705975868,5.84809194018,0,-62.489,-202.815,-542.86,664.207,-2750.850,-167.545999867,4.56320819396,-38.8446337989,0.0,26.397,-109.226,-297.833,0.00297191596,-15.5975971643,99.01,-2683.94797771,-5.845,1547.365,42.0,-32.392,449,-47.416,498.262,-2593.03362959,281.977,59.510,2,0.608,0.778715326142,-64.288
50_sugar_small_moves_109.pdb,100.0,0.511639709393,0.254,0.167,-48.447,-24.0939678001,7.99583891591,-1,-62.486,-202.566,-540.71,665.415,-2748.051,-87.7419833722,4.97424093071,-38.7340126136,0.0,26.246,-109.226,-296.959,0.00297191596,-15.1865644275,97.03,-2604.14396122,-5.845,1545.781,38.0,-32.392,448,-47.217,498.439,-2597.45699981,280.379,59.510,2,0.571,0.573414621242,-64.288
50_sugar_small_moves_137.pdb,100.0,0.619624441537,0.246,0.167,-48.447,-40.8693977096,11.432717865,-3,-62.198,-201.913,-537.28,663.936,-2745.588,-92.0436847441,8.10216665628,-38.6260278814,0.0,26.654,-109.226,-297.182,0.00297191596,-12.0586387019,94.06,-2608.44566259,-5.845,1543.455,48.0,-32.392,446,-45.200,498.691,-2614.23242971,280.962,59.510,2,1.380,0.614713371484,-64.288
50_sugar_small_moves_206.pdb,100.0,0.453819631704,0.254,0.167,-48.447,-39.0973532846,12.0844169534,-3,-62.006,-202.731,-536.63,664.529,-2748.396,-77.7483909727,6.22496366878,-38.7918326913,0.0,27.526,-109.226,-297.091,0.00297191596,-13.9358416894,98.02,-2594.15036882,-5.845,1545.413,30.0,-32.392,446,-46.618,498.652,-2612.46038529,281.503,59.510,1,2.859,0.524928508013,-64.288
50_sugar_small_moves_550.pdb,100.0,-0.797188589032,0.246,0.167,-48.447,9.16821456068,7.67590670301,1,-63.575,-201.913,-541.03,665.095,-2751.222,-84.8406178369,6.08604019101,-40.042840912,0.0,25.374,-109.226,-300.838,0.00297191596,-14.0747651672,98.02,-2601.24259568,-5.845,1551.429,36.0,-32.392,450,-46.898,498.221,-2564.19481744,283.006,59.510,2,0.561,0.716943544243,-64.288
50_sugar_small_moves_615.pdb,100.0,-0.888019430918,0.254,0.167,-48.447,4.90689622919,6.47930226465,3,-63.720,-202.739,-542.23,666.953,-2757.593,-150.524385449,4.37332818437,-40.1336717539,0.0,24.720,-109.226,-301.740,0.00297191596,-15.7874771738,98.02,-2666.92636329,-5.845,1556.104,38.0,-32.392,452,-47.429,499.302,-2568.45613578,283.133,59.510,2,1.046,0.720109017314,-64.288
50_sugar_small_moves_65.pdb,100.0,0.289943763656,0.246,0.280,-48.447,-31.5776138379,11.0427777634,-2,-61.520,-202.828,-537.67,665.447,-2749.532,-59.1682828596,5.92700852278,-38.9557085593,0.0,25.843,-109.226,-296.452,0.00297191596,-14.2337968354,98.02,-2575.5702607,-5.845,1547.198,42.0,-32.392,447,-47.406,498.221,-2604.94064584,283.155,59.510,2,0.371,0.597339457102,-64.288
50_sugar_small_moves_668.pdb,100.0,1.0500110847,0.254,0.167,-48.447,-18.5651137956,9.86043684144,-1,-62.659,-201.913,-538.85,664.949,-2746.527,-63.6433613609,5.54594989132,-38.1956412383,0.0,26.288,-109.226,-297.481,0.00297191596,-14.6148554669,95.05,-2580.04533921,-5.845,1544.432,42.0,-32.392,448,-47.860,498.691,-2591.9281458,280.861,59.510,2,2.634,0.424260204851,-64.288
50_sugar_small_moves_679.pdb,100.0,0.574055167419,0.254,0.167,-48.447,-39.4243659302,6.65347549502,-1,-62.820,-202.687,-542.06,665.444,-2748.948,-139.730602251,4.35054563782,-38.6715971556,0.0,26.016,-109.226,-297.482,0.00297191596,-15.8102597204,98.02,-2656.1325801,-5.845,1547.248,56.0,-32.392,448,-47.558,498.372,-2612.78739794,279.511,59.510,2,1.113,0.524740797297,-64.288
50_sugar_small_moves_252.pdb,100.0,0.240691259349,0.254,0.167,-48.447,-35.4552777717,8.38779907972,0,-62.578,-202.190,-540.32,665.159,-2749.827,-97.9895328135,4.16279702583,-39.0049610636,0.0,27.764,-109.226,-296.929,0.00297191596,-15.9980083324,98.02,-2614.39151066,-5.845,1546.197,40.0,-32.392,449,-47.527,498.115,-2608.81830978,280.091,59.510,2,1.670,0.473198645498,-64.288
50_sugar_small_moves_931.pdb,100.0,0.62125786085,0.254,0.167,-48.447,-23.8667259315,6.50352082732,-1,-62.370,-202.784,-542.21,664.945,-2748.340,-122.377134807,5.0952497606,-38.6243944621,0.0,26.050,-109.226,-297.375,0.00297191596,-15.0655555976,100.0,-2638.77911265,-5.845,1545.413,44.0,-32.392,448,-47.333,498.323,-2597.22975794,280.341,59.510,2,1.190,0.555603047069,-64.288
50_sugar_small_moves_308.pdb,100.0,0.721262222833,0.254,0.167,-48.447,-60.5739787962,5.42001817699,0,-62.869,-202.616,-543.29,664.793,-2749.781,-81.1187924127,3.6093957767,-38.5243901001,0.0,25.098,-109.226,-297.908,0.00297191596,-16.5514095815,97.03,-2597.52077026,-5.845,1547.337,44.0,-32.392,449,-47.978,498.128,-2633.9370108,281.469,59.510,2,1.304,0.726507419761,-64.288
50_sugar_small_moves_887.pdb,100.0,0.611904048859,0.246,0.167,-48.447,-64.4324053231,6.10320699348,1,-62.497,-202.559,-542.61,663.985,-2748.690,-79.4645383196,4.68714833493,-38.6337482741,0.0,25.776,-109.226,-297.646,0.00297191596,-15.4736570233,95.05,-2595.86651616,-5.845,1545.863,46.0,-32.392,450,-47.442,497.977,-2637.79543733,282.193,59.510,2,0.708,0.676307317906,-64.288
50_sugar_small_moves_281.pdb,100.0,0.300574870952,0.254,0.167,-48.447,-17.1225642623,8.71005776259,1,-62.125,-202.008,-540.0,664.220,-2749.833,-163.313878954,5.96112658108,-38.945077452,0.0,26.988,-109.226,-297.449,0.00297191596,-14.1996787771,98.02,-2679.7158568,-5.845,1546.338,44.0,-32.392,450,-46.612,498.336,-2590.48559627,281.992,59.510,2,0.421,0.708489130957,-64.288
50_sugar_small_moves_25.pdb,100.0,0.342107177569,0.246,0.167,-48.447,-44.2918254754,3.61245711807,0,-62.677,-203.016,-545.1,664.207,-2749.927,-134.046452728,3.46732722232,-38.9035451454,0.0,24.710,-109.226,-297.915,0.00297191596,-16.6934781359,99.01,-2650.44843057,-5.845,1546.798,46.0,-32.392,449,-48.021,498.294,-2617.65485748,281.058,59.510,2,1.665,0.539301169893,-64.288
50_sugar_small_moves_532.pdb,100.0,0.284831181315,0.254,0.167,-48.447,-26.1466611689,10.9849880221,-1,-62.392,-201.913,-537.72,664.350,-2746.641,-9.52953650105,6.0346630442,-38.9608211417,0.0,25.146,-109.226,-296.689,0.00297191596,-14.126142314,97.03,-2525.93151435,-5.845,1543.167,50.0,-32.392,448,-46.525,498.299,-2599.50969317,283.013,59.510,2,2.727,0.641026305288,-64.288
50_sugar_small_moves_6.pdb,100.0,0.597934386091,0.254,0.167,-48.447,-10.5419826076,7.25561858034,-1,-62.556,-202.884,-541.45,664.854,-2747.471,-118.899205571,5.00427425796,-38.6477179369,0.0,27.218,-109.226,-297.488,0.00297191596,-15.1565311003,99.01,-2635.30118342,-5.845,1544.135,40.0,-32.392,448,-47.255,498.489,-2583.90501461,280.501,59.510,2,1.270,0.582612958895,-64.288
50_sugar_small_moves_528.pdb,100.0,0.281113446257,0.254,0.167,-48.447,6.28040053734,4.97079000218,3,-62.557,-202.984,-543.74,664.713,-2749.850,-59.5176046916,4.2056872925,-38.9645388767,0.0,24.526,-109.226,-297.970,0.00297191596,-15.9551180657,98.02,-2575.91958254,-5.845,1547.708,42.0,-32.392,452,-48.316,498.351,-2567.08263147,281.375,59.510,2,1.532,0.754253960258,-64.288
50_sugar_small_moves_424.pdb,100.0,0.547679209939,0.254,0.167,-48.447,-29.6485595932,10.7042016486,-2,-61.626,-203.225,-538.01,664.865,-2750.566,-137.353285398,6.7774267345,-38.697973113,0.0,26.894,-109.226,-297.299,0.00297191596,-13.3833786237,99.01,-2653.75526324,-5.845,1547.916,38.0,-32.392,447,-46.130,498.685,-2603.0115916,281.691,59.510,2,1.055,0.558122786718,-64.288
50_sugar_small_moves_443.pdb,100.0,0.325593963623,0.254,0.167,-48.447,-29.7508979436,5.09547716618,1,-62.861,-202.753,-543.61,665.137,-2750.390,-62.1523071883,3.36649770789,-38.9200583594,0.0,26.154,-109.226,-297.584,0.00297191596,-16.7943076503,98.02,-2578.55428503,-5.845,1547.395,54.0,-32.392,450,-47.986,497.952,-2603.11392995,280.509,59.510,2,1.079,0.569970740617,-64.288
50_sugar_small_moves_711.pdb,100.0,0.562470214796,0.254,0.167,-48.447,-53.1585014405,11.4503813536,-1,-61.411,-201.955,-537.26,664.189,-2746.650,-75.9778824374,9.98154170679,-38.6831821082,0.0,25.027,-109.226,-296.194,0.00297191596,-10.1792636514,97.03,-2592.37986028,-5.845,1544.539,46.0,-32.392,448,-45.901,498.714,-2626.52153345,282.183,59.510,2,0.466,0.74444556236,-64.288
50_sugar_small_moves_829.pdb,100.0,0.68390648147,0.254,0.280,-48.447,-19.1621482691,7.37375240958,0,-62.718,-201.913,-541.34,664.986,-2746.600,-62.6581268766,4.92310948709,-38.5617458415,0.0,27.179,-109.226,-296.476,0.00297191596,-15.2376958711,98.02,-2579.06010472,-5.845,1543.780,38.0,-32.392,449,-47.100,498.003,-2592.52518027,278.908,59.510,2,0.769,0.552212454675,-64.288
50_sugar_small_moves_826.pdb,100.0,0.526084522023,0.254,0.167,-48.447,-9.72878328843,5.61728353455,0,-62.611,-202.528,-543.09,664.730,-2748.953,-72.5189113556,2.93382422422,-38.719567801,0.0,27.296,-109.226,-298.139,0.00297191596,-17.226981134,98.02,-2588.9208892,-5.845,1545.682,30.0,-32.392,449,-47.865,497.788,-2583.09181529,280.779,59.510,2,0.995,0.513317816425,-64.288
50_sugar_small_moves_661.pdb,100.0,0.63212475034,0.246,0.167,-48.447,-37.238895669,7.5895126459,-2,-62.493,-202.802,-541.12,664.813,-2748.693,-65.0573262796,7.28079784907,-38.6135275726,0.0,24.289,-109.226,-296.709,0.00297191596,-12.8800075091,98.02,-2581.45930412,-5.845,1545.311,50.0,-32.392,447,-45.883,498.163,-2610.60192767,281.746,59.510,1,1.412,0.582762141853,-64.288
50_sugar_small_moves_864.pdb,100.0,0.307638086138,0.246,0.167,-48.447,-23.004106645,4.88155548297,0,-62.639,-202.808,-543.83,664.157,-2748.000,-75.3032234757,3.81925193727,-38.9380142368,0.0,25.694,-109.226,-297.524,0.00297191596,-16.3415534209,99.01,-2591.70520132,-5.845,1545.297,36.0,-32.392,449,-48.075,498.166,-2596.36713865,280.464,59.510,2,1.713,0.53016616974,-64.288
50_sugar_small_moves_894.pdb,100.0,0.208033035836,0.254,0.167,-48.447,-1.0415581985,4.67591580314,1,-62.485,-202.951,-544.03,665.295,-2750.985,-41.4194789477,2.78863208699,-39.0376192871,0.0,25.761,-109.226,-299.702,0.00297191596,-17.3721732712,97.03,-2557.82145679,-5.845,1548.620,34.0,-32.392,450,-48.189,498.738,-2574.4045902,280.984,59.510,2,1.147,0.486078496759,-64.288
50_sugar_small_moves_94.pdb,100.0,0.537545578303,0.254,0.167,-48.447,-34.2221444775,11.1641308297,-2,-62.037,-202.890,-537.55,664.907,-2747.287,-80.8058354853,6.51654358542,-38.7081067447,0.0,26.556,-109.226,-296.723,0.00297191596,-13.6442617728,96.04,-2597.20781333,-5.845,1545.951,52.0,-32.392,447,-46.284,498.281,-2607.58517648,281.426,59.510,2,0.821,0.612479621111,-64.288
50_sugar_small_moves_801.pdb,100.0,0.423094801581,0.254,0.167,-48.447,-37.1490926612,6.10217820827,1,-62.363,-202.667,-542.61,663.507,-2747.206,-53.6380481058,3.63609334401,-38.8225575214,0.0,25.933,-109.226,-298.104,0.00297191596,-16.5247120142,97.03,-2570.04002595,-5.845,1545.920,40.0,-32.392,450,-48.411,498.610,-2610.51212467,281.826,59.510,2,0.614,0.621311076189,-64.288
50_sugar_small_moves_106.pdb,100.0,0.305756808631,0.254,0.167,-48.447,-25.4890754059,6.6027138955,-3,-62.273,-202.679,-542.11,664.396,-2748.205,-119.265220508,4.99999813227,-38.9398955144,0.0,26.066,-109.226,-297.336,0.00297191596,-15.1608072259,98.02,-2635.66719835,-5.845,1544.952,36.0,-32.392,446,-46.373,497.507,-2598.85210741,280.186,59.510,2,1.918,0.707329731854,-64.288
50_sugar_small_moves_871.pdb,100.0,0.669699911542,0.246,0.167,-48.447,-6.80911894551,14.9792272779,-2,-61.367,-202.302,-533.73,665.917,-2749.504,-62.8401608391,7.23921116702,-38.5759524114,0.0,27.754,-109.226,-296.491,0.00297191596,-12.9215941912,98.02,-2579.24213868,-5.845,1547.094,60.0,-32.392,447,-47.071,498.486,-2580.17215095,283.238,59.510,2,0.789,0.486352955906,-64.288
50_sugar_small_moves_139.pdb,100.0,0.673962842332,0.246,0.280,-48.447,-47.5445219107,8.39724830057,-2,-61.775,-202.735,-540.31,666.407,-2747.900,-40.7183763087,6.45696368996,-38.5716894807,0.0,24.817,-109.226,-296.383,0.00297191596,-13.7038416683,97.03,-2557.12035415,-5.845,1544.498,52.0,-32.392,447,-46.718,498.797,-2620.90755392,280.112,59.510,1,0.730,0.546962180582,-64.288
50_sugar_small_moves_970.pdb,85.71,0.708868334119,0.254,0.167,-48.447,-30.4419164581,9.68218071789,-1,-62.790,-201.913,-539.03,665.879,-2747.299,-134.386504922,6.04148540288,-38.5367839889,0.0,26.451,-109.226,-297.198,0.00297191596,-14.1193199553,94.06,-2650.78848277,-5.845,1545.819,42.0,-32.392,448,-47.405,498.273,-2603.80494846,280.396,59.510,2,1.025,0.781316345058,-64.288
50_sugar_small_moves_174.pdb,85.71,0.486491697186,0.246,0.167,-48.447,-11.4907978881,6.70502914394,0,-62.620,-202.710,-542.0,664.383,-2747.525,-94.9892730442,4.63023101902,-38.7591606258,0.0,27.010,-109.226,-297.793,0.00297191596,-15.5305743392,99.01,-2611.39125089,-5.845,1545.739,48.0,-32.392,449,-47.212,497.821,-2584.85382989,280.524,59.510,2,0.653,0.763426665817,-64.288
50_sugar_small_moves_168.pdb,100.0,0.572371148504,0.254,0.167,-48.447,-42.3398880251,11.2196853699,-1,-61.423,-202.164,-537.49,664.324,-2748.208,-35.5303967427,7.87389128436,-38.6732811745,0.0,24.723,-109.226,-296.623,0.00297191596,-12.2869140739,96.04,-2551.93237459,-5.845,1546.020,44.0,-32.392,448,-46.653,498.044,-2615.70292003,283.550,59.510,2,1.187,0.609124226028,-64.288
50_sugar_small_moves_885.pdb,100.0,0.191509858171,0.254,0.167,-48.447,-21.8696271171,4.57585242136,1,-63.856,-202.698,-544.13,664.951,-2749.323,-44.1116144123,2.85214444879,-39.0541424648,0.0,25.500,-109.226,-297.891,0.00297191596,-17.3086609094,97.03,-2560.51359226,-5.845,1546.958,38.0,-32.392,450,-47.950,497.892,-2595.23265912,281.212,59.510,2,1.339,0.57592518876,-64.288
50_sugar_small_moves_392.pdb,100.0,0.568604167765,0.254,0.280,-48.447,-31.8441605212,9.33258964038,1,-62.224,-202.662,-539.38,663.647,-2747.038,-82.5227585341,4.61061836697,-38.6770481552,0.0,26.639,-109.226,-297.254,0.00297191596,-15.5501869912,98.02,-2598.92473638,-5.845,1544.889,44.0,-32.392,450,-47.305,498.578,-2605.20719253,282.183,59.510,1,1.323,0.72935930692,-64.288
50_sugar_small_moves_263.pdb,100.0,0.469691553934,0.254,0.167,-48.447,-14.7014590379,6.49983483564,3,-63.556,-202.561,-542.21,664.447,-2749.937,-71.7849111994,5.18927961402,-38.775960769,0.0,25.878,-109.226,-297.697,0.00297191596,-14.9715257442,95.05,-2588.18688904,-5.845,1547.339,44.0,-32.392,452,-47.968,498.084,-2588.06449104,283.186,59.510,2,0.843,0.660231526996,-64.288
50_sugar_small_moves_100.pdb,100.0,0.349330789936,0.246,0.167,-48.447,-27.4202861017,7.8875483025,0,-63.392,-202.744,-540.82,666.911,-2747.245,-28.3365141458,2.81833682979,-38.896321533,0.0,25.200,-109.226,-297.201,0.00297191596,-17.3424685284,96.04,-2544.73849199,-5.845,1545.672,46.0,-32.392,449,-47.371,497.839,-2600.78331811,280.787,59.510,2,0.996,0.680985479489,-64.288
50_sugar_small_moves_92.pdb,100.0,0.390791662205,0.246,0.280,-48.447,7.4695592914,10.8398947357,1,-62.825,-202.531,-537.87,665.855,-2748.083,-59.304713308,4.51326952414,-38.8548606608,0.0,27.863,-109.226,-297.067,0.00297191596,-15.6475358341,98.02,-2575.70669115,-5.845,1546.667,40.0,-32.392,450,-47.975,498.916,-2565.89347271,280.860,59.510,2,0.613,0.5522873081,-64.288
50_sugar_small_moves_573.pdb,100.0,0.49107459053,0.254,0.167,-48.447,-50.1122968483,7.68068659461,1,-61.990,-202.562,-541.03,664.199,-2748.589,-91.8239749408,4.15398273363,-38.7545777325,0.0,25.769,-109.226,-297.154,0.00297191596,-16.0068226246,98.02,-2608.22595279,-5.845,1546.239,54.0,-32.392,450,-47.864,498.102,-2623.47532885,282.576,59.510,2,0.511,0.602261641939,-64.288
50_sugar_small_moves_995.pdb,100.0,0.452804436556,0.254,0.167,-48.447,-38.2889400461,3.66261616497,0,-62.644,-202.876,-545.05,664.608,-2748.120,-42.8219324504,3.60209164661,-38.7928478864,0.0,25.827,-109.226,-297.840,0.00297191596,-16.5587137116,98.02,-2559.2239103,-5.845,1545.667,36.0,-32.392,449,-47.966,497.907,-2611.65197205,280.092,59.510,2,0.565,0.564272486761,-64.288
50_sugar_small_moves_336.pdb,100.0,0.420891784752,0.246,0.167,-48.447,-8.78561511767,9.87089617761,-3,-61.482,-202.462,-538.84,665.718,-2748.779,-86.9705711139,6.61196945365,-38.8247605382,0.0,26.393,-109.226,-296.885,0.00297191596,-13.5488359046,99.01,-2603.37254896,-5.845,1546.147,44.0,-32.392,446,-46.860,498.462,-2582.14864712,280.624,59.510,2,0.560,0.602800984488,-64.288
50_sugar_small_moves_303.pdb,100.0,0.308231292633,0.246,0.167,-48.447,-8.69632407314,5.55542819812,4,-63.869,-202.829,-543.15,664.897,-2750.681,-101.543643732,2.30469094765,-38.9374210303,0.0,26.759,-109.226,-298.281,0.00297191596,-17.8561144106,99.01,-2617.94562158,-5.845,1547.789,46.0,-32.392,453,-48.248,498.897,-2582.05935608,282.202,59.510,2,0.485,0.639217122595,-64.288
50_sugar_small_moves_771.pdb,100.0,0.509370183814,0.246,0.167,-48.447,-39.6075634455,7.72780019475,0,-62.337,-202.688,-540.98,664.944,-2749.457,-109.535987312,4.46187399087,-38.7362821392,0.0,27.052,-109.226,-297.578,0.00297191596,-15.6989313673,98.02,-2625.93796516,-5.845,1547.367,42.0,-32.392,449,-48.167,498.308,-2612.97059545,281.089,59.510,2,0.760,0.600005356267,-64.288
50_sugar_small_moves_143.pdb,85.71,0.302804064426,0.246,0.167,-48.447,-9.76532660447,11.0832666979,2,-63.049,-203.152,-537.63,664.903,-2750.728,-106.260756737,5.64720504991,-38.9428482586,0.0,28.922,-109.226,-297.802,0.00297191596,-14.5136003083,99.01,-2622.66273458,-5.845,1549.667,50.0,-32.392,451,-48.421,498.458,-2583.12835861,283.276,59.510,2,0.575,0.780020049582,-64.288
50_sugar_small_moves_896.pdb,100.0,0.627644743885,0.254,0.167,-48.447,-58.2763187706,12.18591237,-5,-61.558,-201.913,-536.52,665.330,-2744.024,-51.0847012233,10.5605306062,-38.6180075791,0.0,24.094,-109.226,-296.254,0.00297191596,-9.60027475197,94.06,-2567.48667907,-5.845,1540.996,32.0,-32.392,444,-45.621,498.486,-2631.63935078,282.405,59.510,1,1.801,0.694829420256,-64.288
50_sugar_small_moves_905.pdb,100.0,0.501599435719,0.254,0.167,-48.447,-29.2134528893,6.13206636628,1,-62.575,-203.234,-542.58,664.950,-2751.402,-97.7596690725,2.80929804709,-38.7440528873,0.0,27.300,-109.226,-298.030,0.00297191596,-17.3515073111,98.02,-2614.16164692,-5.845,1548.079,44.0,-32.392,450,-48.257,498.129,-2602.57648489,281.833,59.510,2,0.896,0.625128765683,-64.288
50_sugar_small_moves_672.pdb,100.0,0.473585865181,0.246,0.167,-48.447,-13.7511001106,5.27743651875,0,-62.667,-202.904,-543.43,664.170,-2748.121,-49.635209158,3.47091296867,-38.7720664578,0.0,27.044,-109.226,-298.270,0.00297191596,-16.6898923895,97.03,-2566.037187,-5.845,1546.265,34.0,-32.392,449,-48.750,498.473,-2587.11413212,280.731,59.510,2,0.872,0.581572489038,-64.288
50_sugar_small_moves_934.pdb,100.0,0.490133973071,0.254,0.167,-48.447,-24.0597515898,3.49301034417,0,-62.707,-202.800,-545.22,664.412,-2749.156,-66.5459059631,3.10547894017,-38.7555183499,0.0,25.059,-109.226,-297.871,0.00297191596,-17.055326418,97.03,-2582.94788381,-5.845,1546.380,42.0,-32.392,449,-48.079,498.091,-2597.42278359,280.842,59.510,2,0.879,0.612578613373,-64.288
50_sugar_small_moves_334.pdb,100.0,0.36239661131,0.246,0.167,-48.447,-22.2451366449,11.826849744,0,-62.303,-202.688,-536.88,664.458,-2745.754,-53.493651199,5.27907571416,-38.8832557117,0.0,24.534,-109.226,-297.109,0.00297191596,-14.8817296441,98.02,-2569.89562904,-5.845,1543.604,42.0,-32.392,449,-46.841,503.125,-2595.60816865,280.528,59.510,2,1.838,0.706395593726,-64.288
50_sugar_small_moves_50.pdb,100.0,0.460516062707,0.254,0.167,-48.447,-21.4970342284,8.852752766,0,-62.756,-202.634,-539.86,665.824,-2749.379,-108.379881216,4.87056662676,-38.7851362603,0.0,27.413,-109.226,-297.494,0.00297191596,-15.2902387314,98.02,-2624.78185906,-5.845,1546.114,34.0,-32.392,449,-47.640,498.368,-2594.86006623,281.749,59.510,2,0.844,0.506774532719,-64.288
50_sugar_small_moves_936.pdb,100.0,0.415091139103,0.254,0.167,-48.447,-38.2573922502,7.28596032476,1,-62.601,-202.367,-541.42,665.326,-2748.798,-36.503336352,4.19302952118,-38.8305611839,0.0,25.646,-109.226,-296.882,0.00297191596,-15.967775837,96.04,-2552.9053142,-5.845,1546.788,54.0,-32.392,450,-48.275,498.361,-2611.62042426,280.366,59.510,2,1.278,0.837869182824,-64.288
50_sugar_small_moves_369.pdb,100.0,0.449308645531,0.254,0.167,-48.447,-25.6900442515,6.46826041808,0,-62.299,-202.976,-542.24,664.751,-2747.624,-74.6341495677,4.18609668365,-38.7963436775,0.0,26.321,-109.226,-297.429,0.00297191596,-15.9747086746,97.03,-2591.03612741,-5.845,1545.390,46.0,-32.392,449,-47.687,498.401,-2599.05307626,280.923,59.510,2,0.254,0.672011964059,-64.288
50_sugar_small_moves_466.pdb,100.0,0.484799954315,0.254,0.167,-48.447,-43.5241443432,4.96919363738,-2,-62.087,-202.168,-543.74,664.268,-2746.523,-78.6020819305,4.59446687583,-38.7608523687,0.0,25.023,-109.226,-297.152,0.00297191596,-15.5663384824,97.03,-2595.00405978,-5.845,1544.562,44.0,-32.392,447,-47.512,498.421,-2616.88717635,279.278,59.510,2,0.414,0.636575602617,-64.288
50_sugar_small_moves_807.pdb,100.0,0.334259348757,0.246,0.167,-48.447,-17.9663107218,8.09426001355,-4,-62.499,-201.913,-540.62,664.031,-2745.405,-65.6412436341,6.05127903618,-38.9113929742,0.0,26.172,-109.226,-297.368,0.00297191596,-14.109526322,94.06,-2582.04322148,-5.845,1542.209,50.0,-32.392,445,-46.225,498.275,-2591.32934273,281.322,59.510,2,1.061,0.63936428429,-64.288
50_sugar_small_moves_451.pdb,100.0,-0.970216270941,0.254,0.280,-48.447,2.07537489203,9.33472527796,2,-63.543,-202.912,-539.37,668.215,-2756.353,-58.9239600354,3.72400581914,-40.2158685939,0.0,25.799,-109.226,-301.198,0.00297191596,-16.4367995391,100.0,-2575.32593788,-5.845,1554.330,34.0,-32.392,451,-48.299,499.554,-2571.28765711,282.277,59.510,2,2.909,0.589788142035,-64.288
50_sugar_small_moves_476.pdb,100.0,0.763937944444,0.246,0.280,-48.447,-34.1199845386,9.65938193124,-2,-63.878,-201.913,-539.05,664.874,-2746.147,-33.3218028081,5.2923967125,-38.4817143785,0.0,27.269,-109.226,-297.387,0.00297191596,-14.8684086457,95.05,-2549.72378065,-5.845,1543.826,42.0,-32.392,447,-47.054,498.470,-2607.48301654,282.029,59.510,2,1.023,0.570290216901,-64.288
50_sugar_small_moves_441.pdb,85.71,0.470101139182,0.246,0.167,-48.447,-14.4427081586,4.56844208852,0,-62.905,-202.844,-544.14,664.982,-2749.675,-120.062680835,2.64654547186,-38.7755511838,0.0,26.608,-109.226,-297.761,0.00297191596,-17.5142598864,99.01,-2636.46465868,-5.845,1547.126,40.0,-32.392,449,-48.141,498.148,-2587.80574016,279.629,59.510,2,0.966,0.639295667269,-64.288
50_sugar_small_moves_956.pdb,100.0,0.441324842549,0.246,0.167,-48.447,-19.5685152181,7.62564591705,-1,-62.498,-202.240,-541.08,664.023,-2749.153,-84.7828202891,6.39533727069,-38.8043274804,0.0,25.874,-109.226,-297.458,0.00297191596,-13.7654680875,97.03,-2601.18479813,-5.845,1546.714,50.0,-32.392,448,-46.982,498.125,-2592.93154722,281.626,59.510,2,1.159,0.537248164707,-64.288
50_sugar_small_moves_96.pdb,100.0,0.351606184494,0.254,0.167,-48.447,-17.3196933835,7.15248017414,-1,-62.694,-202.958,-541.56,664.656,-2748.613,-58.3357530494,3.96410503413,-38.8940461385,0.0,25.329,-109.226,-297.081,0.00297191596,-16.1967003241,98.02,-2574.73773089,-5.845,1546.143,56.0,-32.392,448,-47.016,498.410,-2590.68272539,281.828,59.510,2,0.704,0.54750606945,-64.288
50_sugar_small_moves_83.pdb,100.0,0.457868268786,0.254,0.167,-48.447,-11.9464684492,8.96181190291,-2,-62.564,-201.913,-539.75,664.961,-2744.835,-18.8109647526,5.70440071997,-38.7877840542,0.0,27.546,-109.226,-296.767,0.00297191596,-14.4564046382,95.05,-2535.2129426,-5.845,1541.436,44.0,-32.392,447,-46.372,497.996,-2585.30950045,279.482,59.510,2,1.548,0.573657566764,-64.288
50_sugar_small_moves_26.pdb,85.71,0.0716685879752,0.246,0.167,-48.447,-20.2463002584,12.6203524672,-1,-61.891,-202.860,-536.09,664.181,-2747.766,-126.60024982,6.38067849275,-39.173983735,0.0,27.547,-109.226,-297.256,0.00297191596,-13.7801268655,96.04,-2643.00222767,-5.845,1545.620,46.0,-32.392,448,-46.886,498.553,-2593.60933226,281.365,59.510,2,3.578,1.0118807265,-64.288
