filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,Fc_glycan_rmsd_after_reset,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,Fc_glycan_rmsd,rama
50_sugar_small_moves_84.pdb,62.5,2.73538096727,0.298,0.239,-48.330,-77.4256446873,3.62671611642,-13,-65.353,-200.091,-475.44,682.618,-2742.479,813.060825312,15.2200943051,6.49450299009,-39.3414647129,0.0,23.033,-111.099,-311.584,9.7084169277,-1.98748763209,38.14,-1703.34115253,-5.889,1540.592,54.0,-32.392,449,-47.680,561.143,-2662.69246602,282.452,60.812,0,9.33064880539,-61.735
50_sugar_small_moves_375.pdb,87.5,1.65324246721,0.294,0.239,-48.330,64.5554316428,3.90325401125,-7,-65.112,-200.091,-475.17,683.559,-2746.948,414.642741804,9.28573655748,7.29917049795,-40.4236032129,0.0,32.707,-111.099,-312.815,6.30786877999,-7.92184537976,59.79,-2101.75923604,-5.889,1543.867,74.0,-32.392,455,-48.536,552.487,-2520.71138969,283.816,60.812,0,4.70721448963,-61.735
50_sugar_small_moves_109.pdb,62.5,4.82755932999,0.299,0.271,-48.330,-307.272777907,22.3619393877,-11,-64.913,-200.091,-456.71,682.679,-2746.948,427.293043363,15.0030110484,6.06328069,-37.2492863501,0.0,35.793,-111.099,-312.455,12.8618166808,-2.2045708888,32.99,-2089.10893448,-5.889,1545.985,62.0,-32.392,451,-47.558,552.351,-2892.53959924,296.510,60.812,0,13.6464408595,-61.735
50_sugar_small_moves_137.pdb,75.0,5.51820205257,0.298,0.239,-48.330,-95.224023707,32.1701171645,-10,-65.583,-200.091,-446.9,681.025,-2738.440,870.468769088,16.8434155871,7.89103097857,-36.5586436276,0.0,46.270,-111.099,-312.316,11.0192804851,-0.364166350181,35.05,-1645.93320876,-5.889,1542.243,82.0,-32.392,452,-48.289,553.521,-2680.49084504,292.855,60.812,0,10.8362958531,-61.735
50_sugar_small_moves_206.pdb,87.5,2.29163965795,0.298,0.239,-48.330,14.5490181026,-6.08097313319,-9,-65.095,-200.091,-485.15,682.625,-2743.106,865.533133103,11.3195651028,5.68224970365,-39.7852060222,0.0,27.654,-111.099,-312.312,6.91917380305,-5.88801683445,44.33,-1650.86884474,-5.889,1537.280,76.0,-32.392,453,-48.810,552.587,-2570.71780323,282.212,60.812,0,5.81798783314,-61.735
50_sugar_small_moves_550.pdb,75.0,1.81754812501,0.298,0.239,-48.330,20.4087244771,-14.1644666795,-12,-65.847,-200.091,-493.24,682.618,-2741.295,815.5655512,9.52454064546,4.77526801457,-40.2592975551,0.0,24.452,-111.099,-311.684,5.02304796346,-7.68304129178,44.33,-1700.83642665,-5.889,1532.928,58.0,-32.392,450,-48.644,552.644,-2564.85809686,279.779,60.812,0,5.56336509011,-61.735
50_sugar_small_moves_615.pdb,62.5,2.08294567098,0.294,0.708,-48.330,-147.056261084,20.053688402,-10,-65.736,-200.091,-459.02,682.016,-2744.973,639.377728075,13.8167304844,6.06661793533,-39.9939000091,0.0,33.703,-111.099,-313.043,7.04096764059,-3.39085145284,45.36,-1877.02424977,-5.889,1546.722,58.0,-32.392,452,-47.761,556.875,-2732.32308242,290.901,60.812,0,6.85981105278,-61.735
50_sugar_small_moves_65.pdb,75.0,2.24694507191,0.296,0.239,-48.330,5.43320996153,-6.52655985131,-12,-64.708,-200.091,-485.6,680.686,-2741.663,768.271363803,12.5465502793,5.44102275229,-39.8299006082,0.0,24.720,-111.099,-311.774,6.0911545071,-4.66103165793,42.27,-1748.13061404,-5.889,1538.334,86.0,-32.392,450,-48.678,552.442,-2579.83361137,283.233,60.812,0,5.49178077281,-61.735
50_sugar_small_moves_668.pdb,62.5,6.13176208069,0.298,3.261,-48.330,-192.521839874,77.6834973933,-16,-65.541,-200.091,-401.39,685.351,-2744.422,735.834031804,23.1332798924,7.1582389365,-35.9450835994,0.0,40.230,-111.099,-311.908,12.2060461953,5.92569795517,32.99,-1780.56794604,-5.889,1546.027,58.0,-32.392,446,-47.637,555.863,-2777.78866121,335.814,60.812,0,11.9790484487,-61.735
50_sugar_small_moves_679.pdb,87.5,2.13060374759,0.298,0.239,-48.330,100.066528922,16.2581699765,-10,-66.324,-200.091,-462.81,682.211,-2749.081,630.714254976,10.7613121819,6.16583090082,-39.9462419325,0.0,31.551,-111.099,-311.973,5.77551029424,-6.44626975531,47.42,-1885.68772287,-5.889,1542.965,60.0,-32.392,452,-48.488,550.762,-2485.20029241,303.751,60.812,0,7.0877851851,-61.735
50_sugar_small_moves_252.pdb,100.0,3.26577109938,0.294,0.239,-48.330,-50.335916189,4.17202749138,-10,-65.625,-200.091,-474.9,681.685,-2744.916,525.293257591,11.0655241991,5.04414858201,-38.8110745807,0.0,26.571,-111.099,-312.468,5.79272123551,-6.14205773816,52.58,-1991.10872025,-5.889,1541.909,64.0,-32.392,452,-48.389,561.038,-2635.60273753,283.487,60.812,0,4.299788147,-61.735
50_sugar_small_moves_931.pdb,75.0,5.72206327478,0.298,0.239,-48.330,-95.7778205571,66.6316683962,-14,-65.786,-200.091,-412.44,683.189,-2748.574,673.351942714,13.7182085233,8.27753171416,-36.3547824053,0.0,52.770,-111.099,-311.169,8.09054384874,-3.48937341399,44.33,-1843.05003513,-5.889,1548.979,62.0,-32.392,448,-48.086,554.140,-2681.04464189,320.283,60.812,0,7.60727623375,-61.735
50_sugar_small_moves_308.pdb,75.0,2.21321912,0.294,0.239,-48.330,39.9370660943,-4.52467734057,-7,-65.183,-200.091,-483.6,684.055,-2747.644,672.784012575,8.24818868694,5.38486496499,-39.8636265601,0.0,28.712,-111.099,-312.887,6.40818341477,-8.9593932503,48.45,-1843.61796527,-5.889,1539.481,74.0,-32.392,455,-48.620,553.765,-2545.32975524,282.917,60.812,0,5.82612134891,-61.735
50_sugar_small_moves_887.pdb,75.0,4.58770309882,0.298,0.239,-48.330,-149.950063526,10.6911205956,-16,-65.416,-200.091,-468.38,680.662,-2740.331,744.029167129,19.7566364143,8.16054111753,-37.4891425813,0.0,26.626,-111.099,-310.616,8.22909316528,2.54905447709,39.18,-1772.37281072,-5.889,1540.387,56.0,-32.392,446,-46.659,556.170,-2735.21688486,288.983,60.812,0,8.70869677772,-61.735
50_sugar_small_moves_281.pdb,62.5,2.29117099514,0.294,3.261,-48.330,-14.0888174423,37.2043066118,-10,-66.353,-200.091,-441.87,687.079,-2738.587,714.880500861,13.8150480815,8.37711079482,-39.785674685,0.0,26.823,-111.099,-313.713,12.4875415399,-3.39253385571,36.08,-1801.52147698,-5.889,1541.144,68.0,-32.392,452,-48.449,563.615,-2599.35563878,301.743,60.812,0,12.6644866358,-61.735
50_sugar_small_moves_25.pdb,75.0,1.00014604094,0.298,0.239,-48.330,-85.1802433952,4.9280812746,-15,-64.897,-200.091,-474.14,684.464,-2744.954,622.709267456,11.6707320522,7.23251239445,-41.0766996392,0.0,26.189,-111.099,-313.455,8.70001456702,-5.53684988506,42.27,-1893.69271039,-5.889,1540.601,66.0,-32.392,447,-48.548,556.541,-2670.44706473,288.104,60.812,0,9.16057116239,-61.735
50_sugar_small_moves_532.pdb,62.5,2.40039469436,0.294,0.239,-48.330,42.3355596085,16.0193372869,-11,-64.256,-200.091,-463.05,681.453,-2738.222,944.401474707,15.1859915994,5.98181775064,-39.6764509858,0.0,33.249,-111.099,-313.267,8.79040320357,-2.02159033783,41.24,-1572.00050314,-5.889,1535.938,66.0,-32.392,451,-48.120,559.668,-2542.93126173,288.695,60.812,0,8.44598098222,-61.735
50_sugar_small_moves_6.pdb,75.0,2.42509001105,0.294,0.239,-48.330,-4.05197190541,10.9260715564,-11,-65.040,-200.091,-468.15,682.911,-2750.229,662.614979679,16.2840024501,7.34379811829,-39.6517556691,0.0,30.695,-111.099,-313.690,10.8636336873,-0.923579487175,42.27,-1853.78699817,-5.889,1549.673,62.0,-32.392,451,-48.596,555.456,-2589.31879324,288.865,60.812,0,8.41225151783,-61.735
50_sugar_small_moves_528.pdb,75.0,1.75300535449,0.294,0.239,-48.330,2.32050444633,-11.1621031687,-13,-65.918,-200.091,-490.23,681.145,-2735.257,563.474243205,9.18563281545,6.97901910097,-40.3238403256,0.0,26.338,-111.099,-311.857,5.34603258729,-8.02194912179,51.55,-1952.92773464,-5.889,1531.199,68.0,-32.392,449,-48.216,553.822,-2582.94631689,276.702,60.812,0,5.59946800889,-61.735
50_sugar_small_moves_424.pdb,75.0,-0.263034175367,0.298,0.331,-48.330,33.3276981425,-9.87468143924,-12,-65.685,-200.091,-488.95,681.509,-2738.112,843.15838443,8.85469396061,4.53754370696,-42.3398798555,0.0,26.996,-111.099,-311.392,5.40659440516,-8.35288797663,41.24,-1673.24359342,-5.889,1532.738,72.0,-32.392,450,-48.003,554.760,-2551.93912319,276.339,60.812,0,5.88327638331,-61.735
50_sugar_small_moves_443.pdb,75.0,10.8411744192,0.294,0.239,-48.330,-263.576272604,111.196119819,-12,-65.226,-200.091,-367.88,683.030,-2737.777,930.454432299,22.8130542505,7.5802622506,-31.235671261,0.0,37.759,-111.099,-313.339,13.4961463474,5.60547231324,29.9,-1585.94754555,-5.889,1546.105,88.0,-32.392,450,-48.122,556.309,-2848.84309394,371.576,60.812,0,11.896750991,-61.735
50_sugar_small_moves_711.pdb,75.0,11.0606008367,0.298,0.239,-48.330,-174.867035517,33.835316537,-14,-63.981,-200.091,-445.24,681.417,-2740.238,900.75340423,20.9855086479,5.65692798407,-31.0162448434,0.0,37.718,-111.099,-311.864,11.2059975611,3.77792671061,31.96,-1615.64857361,-5.889,1541.440,62.0,-32.392,448,-47.895,559.412,-2760.13385685,296.942,60.812,0,10.794272474,-61.735
50_sugar_small_moves_829.pdb,62.5,2.45964155296,0.298,3.261,-48.330,-16.1449083853,65.1151260666,-11,-66.689,-200.091,-413.96,684.816,-2744.405,580.536558702,16.3739478649,7.86083757282,-39.6172041272,0.0,52.923,-111.099,-312.474,11.9279929575,-0.833634072309,40.21,-1935.86541914,-5.889,1550.492,64.0,-32.392,451,-47.925,552.948,-2601.41172972,311.524,60.812,0,11.7577544795,-61.735
50_sugar_small_moves_826.pdb,87.5,8.62177590695,0.294,0.239,-48.330,-357.879499383,14.7945619625,-11,-65.418,-200.091,-464.28,680.792,-2745.358,421.963358576,18.7501265422,7.40530163886,-33.4550697732,0.0,27.583,-111.099,-311.108,11.2362397123,1.54254460495,38.14,-2094.43861927,-5.889,1546.664,54.0,-32.392,451,-47.182,559.281,-2943.14632072,288.661,60.812,0,10.5587274472,-61.735
50_sugar_small_moves_661.pdb,75.0,10.5497571362,0.298,0.239,-48.330,-136.450469239,26.277042051,-10,-65.807,-200.091,-452.79,681.481,-2741.703,840.761837927,23.3768878531,8.50099448021,-31.5270885439,0.0,34.416,-111.099,-312.015,9.7994117516,6.1693059159,35.05,-1675.64013992,-5.889,1544.957,80.0,-32.392,452,-47.887,560.401,-2721.71729058,291.550,60.812,0,9.27124084838,-61.735
50_sugar_small_moves_864.pdb,75.0,1.66637418828,0.292,0.239,-48.330,48.6562578591,-7.16792536776,-9,-65.321,-200.091,-486.24,681.368,-2741.125,610.767856583,8.31391044121,5.79086206939,-40.4104714918,0.0,24.573,-111.099,-312.471,4.2638856298,-8.89367149603,54.64,-1905.63412126,-5.889,1535.941,54.0,-32.392,453,-48.643,556.963,-2536.61056348,280.669,60.812,0,4.06787060458,-61.735
50_sugar_small_moves_894.pdb,62.5,2.27981288964,0.298,0.239,-48.330,-272.832506058,9.37517180638,-11,-66.026,-200.091,-469.7,681.708,-2747.035,563.382275989,10.8222675249,5.19744822484,-39.7970327905,0.0,35.821,-111.099,-311.293,9.11037851695,-6.3853144123,40.21,-1953.01970186,-5.889,1542.669,86.0,-32.392,451,-48.250,554.025,-2858.09932739,286.872,60.812,0,9.80899721239,-61.735
50_sugar_small_moves_94.pdb,75.0,2.07795107695,0.294,3.261,-48.330,-216.033542565,36.1050084305,-6,-65.430,-200.092,-442.97,687.114,-2757.280,354.881489149,11.1107244154,5.30320595256,-39.9988946032,0.0,27.211,-111.099,-314.246,5.67761452345,-6.09685752186,43.3,-2161.5204887,-5.889,1559.962,58.0,-32.392,456,-51.452,555.018,-2801.3003639,311.307,60.812,0,8.66525323108,-61.735
50_sugar_small_moves_801.pdb,87.5,2.22401410287,0.298,0.446,-48.330,-66.603408744,1.60250064708,-11,-65.700,-200.091,-477.47,681.402,-2745.763,430.745133969,9.80672023007,7.39178357695,-39.8528315773,0.0,33.336,-111.099,-312.181,6.99755141991,-7.40086170717,45.36,-2085.65684388,-5.889,1541.876,64.0,-32.392,451,-48.580,552.138,-2651.87023008,283.983,60.812,0,6.59191222589,-61.735
50_sugar_small_moves_106.pdb,62.5,0.0997890143117,0.298,3.261,-48.330,-129.226062773,50.4800636871,-11,-66.724,-200.091,-428.59,686.416,-2751.605,288.20206162,10.0579460713,7.74274741361,-41.9770566658,0.0,36.279,-111.099,-312.181,8.06338194953,-7.14963586594,47.42,-2228.19991623,-5.889,1551.607,66.0,-32.392,451,-48.221,563.982,-2714.49288411,307.021,60.812,0,8.18527556501,-61.735
50_sugar_small_moves_871.pdb,100.0,1.07726405484,0.296,0.239,-48.330,-64.591238042,1.1015088596,-11,-65.695,-200.091,-477.97,681.471,-2739.330,887.051010441,11.0450313897,5.42902890339,-40.9995816253,0.0,23.714,-111.099,-312.289,4.74124530347,-6.16255054749,41.24,-1629.3509674,-5.889,1535.742,74.0,-32.392,451,-48.607,566.344,-2649.85805938,278.870,60.812,0,4.22484619426,-61.735
50_sugar_small_moves_139.pdb,100.0,1.54237758652,0.298,0.301,-48.330,-71.8978689084,23.0391372369,-11,-65.733,-200.091,-456.03,682.369,-2748.632,559.664251505,8.80835490985,4.82486417628,-40.5344680936,0.0,40.755,-111.099,-311.311,5.55446758335,-8.39922702739,57.73,-1956.73772634,-5.889,1545.217,70.0,-32.392,451,-48.267,551.753,-2657.16469024,295.943,60.812,0,3.58013206585,-61.735
50_sugar_small_moves_970.pdb,87.5,2.8909460411,0.298,0.239,-48.330,-84.6889758743,-1.80808315465,-8,-65.831,-200.091,-480.88,682.600,-2745.077,602.632085723,11.562919182,6.6351417584,-39.185899639,0.0,24.383,-111.099,-312.311,8.17807314391,-5.64466275526,41.24,-1913.76989212,-5.889,1539.563,68.0,-32.392,454,-48.301,559.351,-2669.95579721,282.930,60.812,0,7.95300619853,-61.735
50_sugar_small_moves_174.pdb,62.5,1.54480543265,0.294,3.261,-48.330,-82.7166219503,38.8203092749,-11,-65.199,-200.091,-440.25,685.305,-2734.481,846.26077311,12.0738592568,6.66290690835,-40.5320402475,0.0,35.858,-111.099,-312.679,8.50546877059,-5.13372268041,36.08,-1670.14120474,-5.889,1533.603,58.0,-32.392,451,-48.417,553.836,-2667.98344329,307.093,60.812,0,8.76848343168,-61.735
50_sugar_small_moves_168.pdb,62.5,8.61706361405,0.294,0.239,-48.330,-130.241177294,33.9091568797,-15,-64.605,-200.091,-445.16,683.508,-2742.382,932.649823788,22.7374471543,7.35757503676,-33.4597820661,0.0,36.211,-111.099,-312.103,11.4824878032,5.52986521707,29.9,-1583.75215406,-5.889,1540.888,60.0,-32.392,447,-47.927,555.308,-2715.50799863,304.130,60.812,0,13.3133395764,-61.735
50_sugar_small_moves_885.pdb,62.5,1.79295091527,0.296,0.239,-48.330,69.6538641828,-4.06252577175,-8,-65.932,-200.091,-483.13,680.360,-2738.339,891.634974217,10.9983343365,6.28234879697,-40.2838947649,0.0,27.143,-111.099,-311.989,4.79775166664,-6.20924760071,41.24,-1624.76700363,-5.889,1534.871,82.0,-32.392,454,-48.282,556.485,-2515.61295715,280.739,60.812,0,5.665610258,-61.735
50_sugar_small_moves_392.pdb,62.5,13.9459689603,0.298,0.239,-48.330,-129.967540696,47.950873268,-14,-64.463,-200.091,-431.12,682.527,-2743.165,680.606927349,27.3344527751,7.88806415009,-28.1308767198,0.0,40.160,-111.099,-310.917,13.3779584699,10.1268708378,32.99,-1835.7950505,-5.889,1541.147,72.0,-32.392,448,-47.884,559.636,-2715.23436203,310.028,60.812,0,12.9345651414,-61.735
50_sugar_small_moves_263.pdb,62.5,1.98110061683,0.294,0.239,-48.330,4.37074659713,47.5169042669,-12,-64.598,-200.091,-431.55,684.776,-2748.414,674.893200313,12.5487188997,7.20570740324,-40.0957450633,0.0,42.870,-111.099,-313.305,5.60368020164,-4.65886303757,46.39,-1841.50877753,-5.889,1549.127,88.0,-32.392,450,-48.200,552.426,-2580.89607474,311.954,60.812,0,5.60682940131,-61.735
50_sugar_small_moves_100.pdb,75.0,1.80522664015,0.294,0.602,-48.330,50.149933904,5.15892073319,-13,-64.218,-200.091,-473.91,680.965,-2745.633,442.755016048,10.0357405255,5.75011860079,-40.27161904,0.0,28.693,-111.099,-311.473,10.7094793232,-7.17184141173,48.45,-2073.6469618,-5.889,1540.013,64.0,-32.392,449,-47.960,556.808,-2535.11688743,286.721,60.812,0,8.29485031962,-61.735
50_sugar_small_moves_92.pdb,87.5,0.876379401498,0.298,0.239,-48.330,-63.2915805537,8.91715767558,-11,-66.177,-200.091,-470.15,684.836,-2745.399,524.288909813,12.3078407697,8.24869200686,-41.2004662786,0.0,30.416,-111.099,-313.283,8.1705803656,-4.8997411675,46.39,-1992.11306803,-5.889,1542.339,54.0,-32.392,451,-48.132,558.105,-2648.55840189,285.329,60.812,0,7.95970730499,-61.735
50_sugar_small_moves_573.pdb,87.5,1.74233573286,0.298,0.239,-48.330,-49.1471220148,-8.05743065983,-12,-66.100,-200.091,-487.13,681.087,-2743.902,402.009831482,10.0652909332,5.06581524661,-40.3345099473,0.0,26.444,-111.099,-311.901,5.18251605086,-7.14229100403,53.61,-2114.39214636,-5.889,1538.313,62.0,-32.392,450,-48.223,553.298,-2634.41394335,282.043,60.812,0,5.82694926665,-61.735
50_sugar_small_moves_995.pdb,87.5,1.56581520288,0.298,0.239,-48.330,-323.962182477,-3.52899616862,-12,-66.580,-200.091,-482.6,685.033,-2745.394,415.162617211,10.2221138139,6.68400715105,-40.5110304772,0.0,28.659,-111.099,-311.771,10.0950961428,-6.98546812332,37.11,-2101.23936063,-5.889,1541.020,62.0,-32.392,450,-49.486,552.618,-2909.22900381,281.489,60.812,0,9.66274282806,-61.735
50_sugar_small_moves_336.pdb,75.0,1.7797435626,0.296,0.239,-48.330,-48.5951790922,-13.5263726121,-8,-65.669,-200.091,-492.6,681.419,-2739.203,798.638673253,10.8710026813,5.55242533499,-40.2971021175,0.0,22.605,-111.099,-311.878,4.1224237787,-6.33657925599,44.33,-1717.76330459,-5.889,1533.789,72.0,-32.392,454,-48.716,552.577,-2633.86200043,280.667,60.812,0,4.98762201976,-61.735
50_sugar_small_moves_303.pdb,87.5,4.97081977731,0.298,0.239,-48.330,-93.000489754,15.0505571524,-10,-64.608,-200.091,-464.02,684.018,-2738.290,754.591892005,16.0269403427,6.22172696721,-37.1060259028,0.0,32.274,-111.099,-310.752,7.66177731253,-1.18064159451,39.18,-1761.81008584,-5.889,1537.267,68.0,-32.392,452,-48.525,553.395,-2678.26731109,289.388,60.812,0,8.65283748544,-61.735
50_sugar_small_moves_771.pdb,62.5,3.14941895295,0.297,0.239,-48.330,-57.6136366461,32.8054769865,-15,-63.784,-200.091,-446.27,683.820,-2747.862,563.776379092,15.5781461342,7.06246047525,-38.9274267272,0.0,40.364,-111.099,-311.695,10.3485617285,-1.62943580307,35.05,-1952.62559875,-5.889,1545.914,58.0,-32.392,447,-48.105,557.447,-2642.88045798,295.824,60.812,0,11.5672575167,-61.735
50_sugar_small_moves_143.pdb,62.5,1.55632428156,0.296,0.239,-48.330,-91.5809940808,24.8472248152,-8,-65.752,-200.107,-454.22,682.505,-2748.547,559.513261132,15.8844399692,4.74169800521,-40.5205213986,0.0,31.732,-111.099,-312.741,9.58630526647,-1.32314196809,51.55,-1956.88871671,-5.889,1549.005,50.0,-32.392,454,-49.002,556.506,-2676.84781542,300.275,60.812,0,9.68827050887,-61.735
50_sugar_small_moves_896.pdb,62.5,0.954395752948,0.298,0.239,-48.330,-140.802630019,19.1685234314,-13,-65.155,-200.091,-459.9,687.166,-2741.393,567.398348411,13.2702651435,7.82423105472,-41.1224499272,0.0,31.542,-111.099,-312.747,8.20351187368,-3.93731679372,41.24,-1949.00362943,-5.889,1540.284,62.0,-32.392,449,-48.187,558.293,-2726.06945136,288.479,60.812,0,9.34348634663,-61.735
50_sugar_small_moves_905.pdb,62.5,18.50588585,0.298,0.239,-48.330,-283.23583971,1063.03811886,-11,-66.548,-200.091,583.97,691.952,-2777.794,326.250828847,772.339633903,9.06221814983,-23.5709598302,0.0,33.003,-111.099,-306.526,11.6009533412,755.132051965,43.3,-2190.151149,-5.889,1590.054,54.0,-32.392,451,-47.814,576.200,-2868.50266105,1289.626,60.812,0,11.8844534719,-61.735
50_sugar_small_moves_672.pdb,100.0,3.80163112158,0.298,0.239,-48.330,-156.398426794,5.02071866681,-11,-65.396,-200.091,-474.05,681.587,-2741.526,569.435240733,13.889070065,4.38075549995,-38.2752145585,0.0,29.429,-111.099,-311.810,7.32330797009,-3.31851187219,42.27,-1946.96673711,-5.889,1538.946,82.0,-32.392,451,-48.196,553.223,-2741.66524813,287.880,60.812,0,7.00814856101,-61.735
50_sugar_small_moves_934.pdb,75.0,1.72204347744,0.298,0.392,-48.330,37.9177279067,0.247040389263,-12,-65.898,-200.091,-478.82,681.665,-2741.519,738.879026301,9.94583688479,6.84533748441,-40.3548022027,0.0,30.075,-111.099,-311.880,5.14645562079,-7.26174505245,41.24,-1777.52295154,-5.889,1537.234,68.0,-32.392,450,-48.091,555.640,-2547.34909343,281.984,60.812,0,7.11704167489,-61.735
50_sugar_small_moves_334.pdb,100.0,2.40101210847,0.298,0.239,-48.330,-121.990905079,1.96751032594,-6,-66.499,-200.091,-477.1,680.707,-2742.938,703.584024054,10.4088242573,6.05131524718,-39.6758335717,0.0,28.204,-111.099,-312.388,5.11338758485,-6.79875767998,42.27,-1812.81795379,-5.889,1541.307,76.0,-32.392,456,-48.539,558.936,-2707.25772642,282.292,60.812,0,4.18023996208,-61.735
50_sugar_small_moves_50.pdb,87.5,3.0140573976,0.298,0.239,-48.330,-20.7249083242,-7.31880822628,-10,-65.861,-200.091,-486.39,683.452,-2744.056,762.52900561,11.016001926,4.47842156428,-39.0627882825,0.0,25.888,-111.099,-312.204,4.86582760716,-6.19158001127,45.36,-1753.87297223,-5.889,1535.641,78.0,-32.392,452,-48.637,553.392,-2605.99172966,284.182,60.812,0,4.7547733469,-61.735
50_sugar_small_moves_936.pdb,75.0,1.5796435178,0.294,0.239,-48.330,-60.3193313797,7.86186255047,-10,-65.273,-200.091,-471.21,683.570,-2745.231,541.713827157,9.48798023533,6.22952558328,-40.4972021623,0.0,31.404,-111.099,-312.360,4.84746173205,-7.71960170191,46.39,-1974.68815069,-5.889,1543.156,72.0,-32.392,452,-48.251,553.978,-2645.58615272,285.988,60.812,0,5.03112840485,-61.735
50_sugar_small_moves_369.pdb,75.0,2.24553207309,0.294,0.118,-48.330,58.8267180465,12.4810003782,-11,-65.811,-200.091,-466.59,686.592,-2737.529,473.988869836,14.0171207111,6.38333042295,-39.831313607,0.0,26.988,-111.099,-313.140,10.3108721642,-3.19046122611,41.24,-2042.41310801,-5.889,1538.691,68.0,-32.392,451,-48.158,556.104,-2526.44010329,287.984,60.812,0,10.8337949889,-61.735
50_sugar_small_moves_466.pdb,75.0,2.56827795994,0.298,0.239,-48.330,-61.8473865324,9.98608332165,-11,-65.912,-200.091,-469.09,681.298,-2742.865,638.460949282,11.6837750912,5.11790532113,-39.5085677202,0.0,33.309,-111.099,-312.150,7.61921521755,-5.52380684605,45.36,-1877.94102856,-5.889,1537.978,78.0,-32.392,451,-48.453,559.107,-2647.11420787,286.790,60.812,0,7.79923524107,-61.735
50_sugar_small_moves_807.pdb,62.5,5.97032128211,0.296,0.239,-48.330,-324.365376805,12.4340088861,-9,-66.047,-200.091,-466.64,681.847,-2742.690,578.472470272,17.0610699017,7.16691243559,-36.106524398,0.0,31.094,-111.099,-312.213,10.4180792109,-0.146512035505,35.05,-1937.92950757,-5.889,1542.934,66.0,-32.392,453,-49.033,555.878,-2909.63219814,289.782,60.812,0,10.7507314541,-61.735
50_sugar_small_moves_451.pdb,62.5,13.9738268744,0.298,3.261,-48.330,-114.296935231,77.4587132681,-13,-64.237,-200.091,-401.61,685.920,-2736.480,973.965017374,29.5942958849,7.50586608386,-28.1030188057,0.0,35.477,-111.099,-311.888,13.0590391084,12.3867139477,29.9,-1542.43696047,-5.889,1541.175,80.0,-32.392,449,-48.188,561.878,-2699.56375657,329.896,60.812,0,13.4116140097,-61.735
50_sugar_small_moves_476.pdb,87.5,1.09327956167,0.292,0.553,-48.330,-68.3708532569,69.1226350745,-9,-65.493,-200.091,-409.95,682.171,-2743.969,542.967904403,12.3587474514,5.61724633562,-40.9835661185,0.0,41.568,-111.099,-313.200,5.86108222567,-4.84883448579,45.36,-1973.43407344,-5.889,1545.338,60.0,-32.392,453,-48.339,559.473,-2653.63767459,330.381,60.812,0,5.66886823732,-61.735
50_sugar_small_moves_441.pdb,75.0,6.71488919144,0.298,0.239,-48.330,-186.710071876,9.40981529169,-10,-65.430,-200.091,-469.66,682.483,-2739.923,657.761591367,17.7859161252,5.34145580801,-35.3619564887,0.0,28.424,-111.099,-312.002,7.1638795217,0.578334187917,39.18,-1858.64038648,-5.889,1536.032,76.0,-32.392,452,-48.275,554.219,-2771.97689321,292.998,60.812,0,9.3613906889,-61.735
50_sugar_small_moves_956.pdb,62.5,3.95467088796,0.298,0.239,-48.330,-418.20339189,20.7100937033,-13,-65.547,-200.091,-458.36,683.567,-2754.204,211.401524057,17.6660435612,6.06554037857,-38.1221747922,0.0,32.124,-111.099,-312.432,10.457750137,0.458461623926,45.36,-2305.00045379,-5.889,1549.061,64.0,-32.392,449,-48.854,560.849,-3003.47021323,295.262,60.812,0,10.4480906753,-61.735
50_sugar_small_moves_96.pdb,100.0,2.2085997249,0.298,0.239,-48.330,6.96761811269,0.310522851285,-10,-66.156,-200.091,-478.76,684.540,-2743.908,613.078501858,9.95198428629,6.33274634009,-39.8682459552,0.0,30.809,-111.099,-311.945,6.78784495706,-7.25559765095,45.36,-1903.32347599,-5.889,1538.588,70.0,-32.392,452,-48.565,551.941,-2578.29920322,284.122,60.812,0,5.99309591545,-61.735
50_sugar_small_moves_83.pdb,75.0,3.99779260402,0.298,0.239,-48.330,-205.490598087,9.81141181269,-12,-65.594,-200.091,-469.26,682.873,-2736.129,642.897801194,12.2636704714,6.79508392002,-38.0790530761,0.0,27.703,-111.099,-309.394,9.21804407675,-4.94391146581,39.18,-1873.50417665,-5.889,1531.650,74.0,-32.392,450,-46.844,560.134,-2790.75741942,284.529,60.812,0,9.60618601524,-61.735
