filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,Fc_glycan_rmsd_after_reset,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,atom_pair_constraint,Fc_glycan_rmsd,rama
50_sugar_small_moves_794.pdb,87.5,0.59083189375,0.298,0.392,-48.330,71.7895033546,34.9582810095,-13,-65.477,-200.091,-444.11,682.739,-2753.865,189.189827921,7.92130954192,6.90440097936,-41.4860137864,0.0,36.877,-111.099,-310.736,5.20090493976,-9.28627239532,82.47,-2327.21214992,-5.889,1546.540,80.0,-32.392,449,-48.053,559.753,-2513.47731798,290.718,60.812,0,15.423,2.1409329048,-61.735
50_sugar_small_moves_296.pdb,75.0,17.7378428244,0.299,0.111,-48.330,-147.883376495,1757.25525155,-11,-63.612,-200.091,1278.18,683.631,-2736.384,927.782046205,22.978297371,7.93963710524,-24.3390028557,0.0,29.410,-111.099,-310.103,8.91100790485,5.77071543371,37.11,-1588.61993164,-5.889,1535.543,0.0,-32.392,451,-48.314,563.283,-2733.15019783,291.913,60.812,0,1731.132,8.91100790485,-61.735
50_sugar_small_moves_901.pdb,100.0,0.391153815787,0.298,1.059,-48.330,23.7377732493,17.3958960512,-6,-67.078,-200.091,-461.68,680.796,-2750.066,172.074656098,8.99958569571,5.45757384305,-41.6856918643,0.0,31.755,-111.099,-312.027,5.84065718981,-8.20799624153,87.63,-2344.32732175,-5.889,1549.929,60.0,-32.392,456,-48.621,557.061,-2561.52904809,283.934,60.812,0,10.008,1.23652521324,-61.735
50_sugar_small_moves_253.pdb,62.5,1.68366057961,0.299,3.144,-48.330,40.8808470695,1558.15621958,-10,-66.160,-200.091,1079.09,685.820,-2737.132,909.74798568,13.6858258163,9.08513649426,-40.3931851005,0.0,43.302,-111.099,-312.208,9.57042565561,-3.52175612094,36.08,-1606.65399216,-5.889,1538.340,0.0,-32.392,452,-47.755,566.808,-2544.38597427,312.366,60.812,0,1490.986,9.57042565561,-61.735
50_sugar_small_moves_141.pdb,87.5,1.48121584619,0.298,3.761,-48.330,-109.587137095,118.726390227,-10,-66.721,-200.091,-360.34,688.132,-2761.458,-255.09097823,11.7270762013,8.77997636549,-40.5956298339,0.0,33.175,-111.099,-312.464,6.10284338209,-5.48050573589,78.35,-2771.49295607,-5.889,1559.529,70.0,-32.392,452,-50.093,553.031,-2694.85395843,313.201,60.812,0,77.988,3.3068364903,-61.735
50_sugar_small_moves_719.pdb,87.5,0.393558796803,0.295,0.239,-48.330,27.3133168111,161.855881649,-11,-64.523,-200.883,-317.22,685.140,-2763.439,126.172659668,13.0059114708,6.66103159243,-41.6832868833,0.0,37.779,-111.099,-311.462,11.4872536126,-4.20167046644,62.89,-2390.22931818,-5.889,1559.490,72.0,-32.392,451,-48.785,553.824,-2557.95350453,305.648,60.812,0,128.094,6.18805868673,-61.735
50_sugar_small_moves_642.pdb,87.5,-0.133818549542,0.299,0.392,-48.330,52.885322506,89.6239383368,-8,-65.981,-200.091,-389.45,682.665,-2750.743,154.127396614,16.1300386859,7.23932501836,-42.2106642297,0.0,38.126,-111.099,-312.505,9.58558682585,-1.07754325138,87.63,-2362.27458123,-5.889,1552.753,64.0,-32.392,454,-48.626,549.752,-2532.38149883,340.000,60.812,0,23.145,2.17352073908,-61.735
50_sugar_small_moves_470.pdb,100.0,3.62358032763,0.296,0.862,-48.330,49.1960765612,99.4575338214,-11,-62.768,-200.091,-379.61,682.412,-2758.999,131.97528214,14.9854707171,6.18242802252,-38.4532653525,0.0,45.017,-111.099,-308.948,8.72977678791,-2.22211122019,69.07,-2384.4266957,-5.889,1553.546,54.0,-32.392,451,-48.427,552.089,-2536.07074478,308.724,60.812,0,55.307,3.92690040014,-61.735
50_sugar_small_moves_199.pdb,87.5,1.8614454179,0.299,0.437,-48.330,26.9910747321,49.5078098879,-9,-66.965,-200.091,-429.56,682.488,-2747.637,74.7208497679,14.0452996993,8.4076133061,-40.2154002622,0.0,32.636,-111.099,-311.871,6.17777159353,-3.16228223793,71.13,-2441.68112808,-5.889,1544.081,24.0,-32.392,453,-47.608,557.773,-2558.2757466,288.351,60.812,0,37.175,2.69922572576,-61.735
50_sugar_small_moves_304.pdb,75.0,-0.00916175244083,0.298,3.256,-48.330,22.2870555751,169.571040818,-9,-66.372,-200.091,-309.5,687.138,-2764.648,248.902009674,14.9485028073,6.99375028684,-42.0860074326,0.0,46.182,-111.099,-310.936,8.13716378704,-2.25907912992,70.1,-2267.49996817,-5.889,1558.654,60.0,-32.392,453,-48.916,557.215,-2562.97976576,343.134,60.812,0,84.221,4.29860922345,-61.735
50_sugar_small_moves_959.pdb,87.5,0.0878288608155,0.299,0.118,-48.330,22.1422087611,153.677096388,-11,-65.459,-200.091,-325.39,685.719,-2766.982,81.4256212952,14.1355392253,6.33377998239,-41.9890168193,0.0,33.489,-111.099,-313.101,8.41539065925,-3.07204271196,64.95,-2434.97635655,-5.889,1562.296,48.0,-32.392,451,-48.507,561.177,-2563.12461258,309.452,60.812,0,114.830,6.26710792166,-61.735
50_sugar_small_moves_693.pdb,100.0,0.0256624270478,0.298,0.239,-48.330,43.7446453623,10.1074365387,-4,-67.613,-200.091,-468.96,683.717,-2751.803,256.389673848,8.44759118055,4.37331424985,-42.0511832531,0.0,34.076,-111.099,-311.967,5.53160540322,-8.75999075669,77.32,-2260.012304,-5.889,1545.932,62.0,-32.392,458,-49.024,552.338,-2541.52217597,283.838,60.812,0,9.729,1.25094588649,-61.735
50_sugar_small_moves_185.pdb,100.0,0.639605654039,0.294,0.239,-48.330,29.3247738674,18.2446346146,-5,-66.833,-200.091,-460.83,681.363,-2756.564,229.886096726,6.92856916786,5.45884768535,-41.4372400261,0.0,35.929,-111.099,-312.510,5.32028364558,-10.2790127694,86.6,-2286.51588112,-5.889,1552.597,56.0,-32.392,457,-49.864,553.151,-2555.94204747,288.059,60.812,0,12.036,2.20917571385,-61.735
50_sugar_small_moves_882.pdb,100.0,0.49191714489,0.294,0.239,-48.330,4.25037317785,4.26604533536,-6,-66.111,-200.310,-474.81,682.053,-2752.077,-21.7578562318,9.24229390675,6.38847849643,-41.5849285352,0.0,28.475,-111.099,-311.636,5.15557171455,-7.96528803049,90.72,-2538.15983408,-5.889,1549.577,70.0,-32.392,456,-49.141,556.362,-2581.01644816,281.783,60.812,0,4.320,0.92323262035,-61.735
50_sugar_small_moves_663.pdb,100.0,0.547999849932,0.298,0.392,-48.330,14.4894752255,19.8485923915,-5,-67.071,-200.091,-459.22,683.958,-2749.216,318.513962684,11.3088174822,5.33926191025,-41.5288458302,0.0,32.440,-111.099,-310.859,5.04483638656,-5.89876445508,76.29,-2197.88801516,-5.889,1543.549,82.0,-32.392,457,-49.043,551.826,-2570.77734611,287.988,60.812,0,15.238,1.56247488699,-61.735
50_sugar_small_moves_314.pdb,100.0,3.013264133,0.160,0.655,-48.330,34.0455559422,115.082571044,-9,-64.594,-200.091,-363.99,682.158,-2751.856,245.280218766,13.2108981534,5.9402068125,-39.0635815471,0.0,55.546,-111.099,-312.762,11.6781614178,-3.99668378385,69.07,-2271.12175908,-5.889,1553.517,40.0,-32.392,453,-47.853,554.554,-2551.22126539,316.887,60.812,0,48.322,3.88327891413,-61.735
