filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,atom_pair_constraint,Fc_glycan_rmsd,rama
50_sugar_small_moves_5.pdb,87.5,7.63455479784,0.271,0.504,-48.330,51.3120672041,-45.9993805968,10,-66.824,-201.848,-3414.41,689.749,-5664.343,-191.220910235,-10.1185344562,-105.054512484,0.0,26.342,-111.099,-321.319,0.442180161549,-79.2595433723,100.0,-2707.62288808,-5.889,1634.290,60.0,-32.392,472,-47.840,550.228,-2533.95475413,183.260,60.812,2,1.750,1.19586557361,-61.735
50_sugar_small_moves_375.pdb,87.5,7.00863622759,0.270,0.504,-48.330,55.1000444854,-38.6600828767,7,-66.111,-201.973,-3407.07,690.641,-5654.366,-142.416694997,-8.87308220506,-105.680431055,0.0,28.551,-111.099,-319.438,0.437407727518,-78.0140911212,100.0,-2658.81867284,-5.889,1626.339,56.0,-32.392,469,-48.504,549.948,-2530.16677685,182.746,60.812,2,2.953,0.974470133065,-61.735
50_sugar_small_moves_109.pdb,87.5,8.37456144925,0.270,0.649,-48.330,24.1824133295,-36.1829907124,7,-67.279,-201.000,-3404.6,695.380,-5675.281,-190.075943218,-8.76630461437,-104.314505833,0.0,28.868,-111.099,-324.862,0.441387979705,-77.9073135305,100.0,-2706.47792106,-5.889,1637.358,68.0,-32.392,469,-48.711,550.530,-2561.08440801,193.449,60.812,2,4.665,1.34726539462,-61.735
50_sugar_small_moves_137.pdb,87.5,7.4952430297,0.270,0.504,-48.330,46.82224261,-41.2521083323,7,-67.060,-201.733,-3409.67,693.937,-5676.338,-211.56190818,-13.8906962745,-105.193824253,0.0,30.628,-111.099,-322.779,0.437546173612,-83.0317051906,100.0,-2727.96388602,-5.889,1636.088,48.0,-32.392,469,-48.987,550.669,-2538.44457873,190.230,60.812,2,3.538,1.12957804983,-61.735
50_sugar_small_moves_206.pdb,87.5,7.3560153901,0.271,0.657,-48.330,72.4819026184,-40.6105675996,6,-66.332,-201.765,-3409.02,688.639,-5661.766,-125.429475201,-13.9177539091,-105.333051892,0.0,30.785,-111.099,-320.646,0.437740391264,-83.0587628252,100.0,-2641.83145305,-5.889,1629.541,62.0,-32.392,468,-49.385,549.165,-2512.78491872,186.914,60.812,2,3.532,1.04185078276,-61.735
50_sugar_small_moves_550.pdb,87.5,7.54486404082,0.270,0.504,-48.330,46.4344537212,-40.3370304189,4,-65.697,-201.067,-3408.75,691.280,-5658.594,-138.48213333,-8.45483799394,-105.144203241,0.0,28.434,-111.099,-319.400,0.437412287063,-77.5958469101,100.0,-2654.88411118,-5.889,1623.650,48.0,-32.392,466,-47.911,549.383,-2538.83236762,185.480,60.812,2,3.552,0.985865884582,-61.735
50_sugar_small_moves_615.pdb,87.5,7.88475600735,0.270,0.504,-48.330,39.2368399983,-38.4869201475,8,-66.484,-201.430,-3406.9,693.882,-5663.832,-106.971400509,-5.84483515982,-104.804311275,0.0,28.110,-111.099,-321.657,0.441844248561,-74.985844076,100.0,-2623.37337835,-5.889,1629.991,52.0,-32.392,470,-47.853,550.596,-2546.02998134,188.147,60.812,2,1.491,0.894511821335,-61.735
50_sugar_small_moves_65.pdb,87.5,7.97263448913,0.271,0.504,-48.330,83.7183478567,-41.047476818,8,-66.988,-201.624,-3409.46,691.536,-5662.950,-116.349954394,-13.7203591225,-104.716432793,0.0,29.268,-111.099,-320.795,0.437839178921,-82.8613680387,100.0,-2632.75193224,-5.889,1630.302,56.0,-32.392,470,-49.197,550.008,-2501.54847348,185.778,60.812,2,3.059,1.05986269479,-61.735
50_sugar_small_moves_668.pdb,87.5,8.15910474775,0.270,0.504,-48.330,70.4312803736,-43.0139852116,7,-67.642,-202.084,-3411.43,696.363,-5669.940,-116.080646212,-11.6425214143,-104.529962535,0.0,29.092,-111.099,-324.996,0.437931663615,-80.7835303304,100.0,-2632.48262406,-5.889,1632.092,52.0,-32.392,469,-48.915,548.277,-2514.83554096,191.014,60.812,2,3.170,0.93293583704,-61.735
50_sugar_small_moves_679.pdb,87.5,7.80489159041,0.271,0.720,-48.330,55.9017866876,-47.0234641501,7,-64.981,-201.522,-3415.44,689.462,-5658.193,-97.6750244822,-12.6869449877,-104.884175692,0.0,29.569,-111.099,-321.046,0.441191808819,-81.8279539039,100.0,-2614.07700233,-5.889,1626.990,52.0,-32.392,469,-50.360,549.442,-2529.36503465,181.962,60.812,2,0.885,0.980353494387,-61.735
50_sugar_small_moves_252.pdb,87.5,7.2800532997,0.271,0.504,-48.330,-3.65090300039,-38.7219486249,8,-66.621,-201.486,-3407.14,693.591,-5661.822,-203.503645453,-5.99659575457,-105.409013983,0.0,27.230,-111.099,-321.265,0.43501950528,-75.1376046707,100.0,-2719.9056233,-5.889,1631.292,52.0,-32.392,470,-47.058,551.497,-2588.91772434,183.503,60.812,2,1.862,1.26101656189,-61.735
50_sugar_small_moves_931.pdb,87.5,7.77406038374,0.270,0.496,-48.330,54.03058429,-41.4232602211,9,-67.483,-201.494,-3409.84,691.401,-5660.227,-198.084623079,-11.4717692638,-104.915006899,0.0,29.779,-111.099,-322.611,0.438661676629,-80.6127781799,100.0,-2714.48660092,-5.889,1627.383,48.0,-32.392,471,-49.528,547.813,-2531.23623705,188.706,60.812,2,4.292,1.21450771881,-61.735
50_sugar_small_moves_308.pdb,87.5,7.49987164967,0.270,0.504,-48.330,46.390424882,-40.1044679588,6,-65.536,-201.558,-3408.52,691.063,-5664.887,-178.790613246,-10.5246433819,-105.189195633,0.0,29.172,-111.099,-320.625,0.437811946014,-79.6656522981,100.0,-2695.19259109,-5.889,1628.407,62.0,-32.392,468,-48.941,549.991,-2538.87639645,189.056,60.812,2,3.201,1.17434882629,-61.735
50_sugar_small_moves_887.pdb,87.5,7.46888127284,0.270,0.566,-48.330,66.5467825061,-39.2016128645,8,-65.569,-201.285,-3407.61,689.961,-5660.306,-121.415086052,-8.65473088832,-105.220186009,0.0,29.039,-111.099,-320.964,0.437795822036,-77.7957398045,100.0,-2637.8170639,-5.889,1629.027,64.0,-32.392,470,-48.867,549.587,-2518.72003883,186.671,60.812,2,2.888,1.04351103436,-61.735
50_sugar_small_moves_281.pdb,87.5,7.48528216228,0.270,0.504,-48.330,38.6159992338,-44.8032266189,8,-66.778,-201.794,-3413.22,690.699,-5656.368,-170.388373273,-11.9522306008,-105.20378512,0.0,29.026,-111.099,-322.221,0.436798642661,-81.093239517,100.0,-2686.79035112,-5.889,1625.266,58.0,-32.392,470,-49.580,547.244,-2546.6508221,185.498,60.812,2,3.650,1.06468662403,-61.735
50_sugar_small_moves_25.pdb,87.5,7.45412280616,0.270,0.657,-48.330,74.5750100556,-44.4525678353,8,-65.688,-201.612,-3412.87,689.441,-5657.721,-109.615310587,-13.0376309774,-105.234944476,0.0,29.104,-111.099,-320.877,0.437839178921,-82.1786398935,100.0,-2626.01728843,-5.889,1624.327,54.0,-32.392,470,-50.203,550.110,-2510.69181128,185.055,60.812,2,2.905,0.919850803735,-61.735
50_sugar_small_moves_532.pdb,87.5,7.09807191006,0.276,0.504,-48.330,69.8875133489,-38.9247422807,7,-65.694,-201.429,-3407.34,689.182,-5663.943,-127.536646113,-10.1304887917,-105.590995372,0.0,28.662,-111.099,-318.590,0.437802460363,-79.2714977079,98.97,-2643.93862396,-5.889,1629.365,52.0,-32.392,469,-48.373,549.573,-2515.37930799,188.028,60.812,2,3.735,1.08696159514,-61.735
50_sugar_small_moves_6.pdb,87.5,7.93585890345,0.271,0.504,-48.330,40.6965945996,-39.4359992898,10,-65.702,-201.503,-3407.85,690.116,-5661.535,-118.783401036,-10.8625875876,-104.753208379,0.0,31.488,-111.099,-321.450,0.436831012883,-80.0035965038,100.0,-2635.18537888,-5.889,1629.140,68.0,-32.392,472,-49.314,550.321,-2544.57022674,185.000,60.812,2,3.447,1.05504744505,-61.735
50_sugar_small_moves_528.pdb,87.5,7.98972999968,0.270,0.504,-48.330,47.6888334902,-36.9603452732,7,-65.400,-201.504,-3405.37,690.869,-5666.652,-149.843257133,-9.89447703871,-104.699337283,0.0,30.948,-111.099,-320.057,0.441088520933,-79.0354859548,100.0,-2666.24523498,-5.889,1630.666,66.0,-32.392,469,-48.891,549.259,-2537.57798785,188.802,60.812,2,4.447,1.07984375688,-61.735
50_sugar_small_moves_424.pdb,87.5,7.0050035642,0.270,0.566,-48.330,15.6933645584,-44.9030514967,9,-67.195,-201.471,-3413.32,689.611,-5655.636,-200.816676163,-13.083936618,-105.684063718,0.0,27.939,-111.099,-320.499,0.441183764682,-82.2249455342,100.0,-2717.21865401,-5.889,1627.107,54.0,-32.392,471,-49.963,549.088,-2569.57345678,184.457,60.812,2,1.044,1.13418489008,-61.735
50_sugar_small_moves_443.pdb,87.5,7.5587704792,0.271,0.504,-48.330,35.7309311952,-37.6507197104,8,-65.388,-201.544,-3406.06,689.353,-5653.513,-135.853752804,-9.96899761114,-105.130296803,0.0,30.910,-111.099,-320.269,0.437414902765,-79.1100065273,100.0,-2652.25573065,-5.889,1626.135,58.0,-32.392,470,-49.421,549.901,-2549.53589014,182.595,60.812,2,3.035,0.959819256324,-61.735
50_sugar_small_moves_711.pdb,87.5,7.11018500046,0.276,0.504,-48.330,94.5712007536,-40.0312680611,4,-67.693,-201.055,-3408.44,692.350,-5673.926,-134.593648355,-11.6041271536,-105.578882282,0.0,29.179,-111.099,-321.676,0.438523595285,-80.7451360697,100.0,-2650.9956262,-5.889,1636.212,52.0,-32.392,466,-48.269,550.922,-2490.69562058,189.822,60.812,2,3.543,0.948624370982,-61.735
50_sugar_small_moves_829.pdb,100.0,7.02944596325,0.271,0.496,-48.330,49.8346808989,-39.2578591289,8,-67.579,-201.982,-3407.67,691.185,-5655.185,-149.156706662,-11.4688836395,-105.659621319,0.0,29.850,-111.099,-320.856,0.437460950316,-80.6098925556,100.0,-2665.55868451,-5.889,1625.863,62.0,-32.392,470,-49.221,547.492,-2535.43214044,185.027,60.812,2,5.601,1.03109632239,-61.735
50_sugar_small_moves_826.pdb,87.5,7.48042274297,0.271,0.504,-48.330,46.2143250389,-48.5729360801,5,-65.754,-201.927,-3416.99,688.322,-5654.030,-136.155268128,-12.329458532,-105.208644539,0.0,27.817,-111.099,-321.317,0.44115172771,-81.4704674481,100.0,-2652.55724597,-5.889,1625.594,62.0,-32.392,467,-48.965,548.751,-2539.0524963,181.336,60.812,2,1.044,0.998687648327,-61.735
50_sugar_small_moves_661.pdb,87.5,7.03812171137,0.271,0.657,-48.330,60.4849437332,-41.7840143659,7,-66.374,-201.825,-3410.2,691.332,-5664.415,-155.513428508,-12.3982831126,-105.650945571,0.0,31.317,-111.099,-319.652,0.440873581302,-81.5392920287,100.0,-2671.91540635,-5.889,1629.473,62.0,-32.392,469,-48.597,549.235,-2524.7818776,185.753,60.812,2,1.260,1.00800158804,-61.735
50_sugar_small_moves_864.pdb,87.5,7.39337369185,0.270,0.504,-48.330,39.0019807371,-48.1963914304,9,-66.779,-201.208,-3416.61,690.644,-5664.753,-119.136927172,-13.3028980656,-105.29569359,0.0,27.875,-111.099,-321.919,0.441672060876,-82.4439069817,100.0,-2635.53890502,-5.889,1629.410,62.0,-32.392,471,-49.747,550.166,-2546.2648406,186.142,60.812,2,1.419,0.983769967211,-61.735
50_sugar_small_moves_894.pdb,87.5,7.0567225864,0.270,0.657,-48.330,77.1836877539,-41.1443856739,9,-67.296,-201.970,-3409.56,691.514,-5664.782,-101.842180361,-12.0959312548,-105.632344696,0.0,30.851,-111.099,-320.637,0.440616356344,-81.236940171,100.0,-2618.24415821,-5.889,1631.376,58.0,-32.392,471,-49.230,549.628,-2508.08313358,187.317,60.812,2,1.378,1.06067397897,-61.735
50_sugar_small_moves_94.pdb,87.5,6.98368378418,0.270,0.657,-48.330,49.0182624169,-39.4005096734,9,-66.937,-201.890,-3407.81,692.311,-5665.247,-117.787717847,-12.773172225,-105.705383498,0.0,30.905,-111.099,-320.785,0.437812854535,-81.9141811411,100.0,-2634.18969569,-5.889,1630.218,56.0,-32.392,471,-49.831,549.442,-2536.24855892,188.019,60.812,2,3.688,1.01023782257,-61.735
50_sugar_small_moves_801.pdb,87.5,7.95982569219,0.271,0.504,-48.330,34.8964698872,-44.0355352312,8,-64.501,-201.608,-3412.45,689.492,-5661.210,-98.5525837871,-11.0160621663,-104.72924159,0.0,28.615,-111.099,-320.861,0.437443790001,-80.1570710825,100.0,-2614.95456163,-5.889,1629.730,54.0,-32.392,470,-49.432,549.891,-2550.37035145,182.363,60.812,2,2.930,1.03335060054,-61.735
50_sugar_small_moves_106.pdb,87.5,7.55439265925,0.271,0.566,-48.330,4.33500225397,-45.0540660644,6,-66.280,-200.876,-3413.47,687.635,-5655.536,-182.962881001,-9.88257093482,-105.134674623,0.0,28.298,-111.099,-321.357,0.441494613468,-79.0235798509,100.0,-2699.36485885,-5.889,1625.553,64.0,-32.392,468,-48.258,549.651,-2580.93181908,184.039,60.812,2,1.458,1.03651377411,-61.735
50_sugar_small_moves_871.pdb,87.5,7.70820303585,0.270,0.566,-48.330,83.2261805217,-42.9671026301,9,-65.969,-201.339,-3411.38,689.601,-5660.782,-78.2239660443,-10.2133013033,-104.980864246,0.0,28.435,-111.099,-320.909,0.420236783551,-79.3543102194,100.0,-2594.62594389,-5.889,1628.682,60.0,-32.392,471,-48.498,549.606,-2502.04064081,184.330,60.812,2,3.259,1.01691471236,-61.735
50_sugar_small_moves_139.pdb,87.5,7.58048383656,0.270,0.496,-48.330,45.8807887404,-45.4717111006,7,-66.755,-201.106,-3413.88,690.455,-5659.308,-175.601749319,-13.6808140542,-105.108583446,0.0,30.242,-111.099,-322.605,0.441244320412,-82.8218229703,100.0,-2692.00372716,-5.889,1625.803,64.0,-32.392,469,-49.778,547.816,-2539.3860326,185.992,60.812,2,3.225,1.05421016811,-61.735
50_sugar_small_moves_970.pdb,100.0,7.52212118843,0.270,0.504,-48.330,29.6732579414,-39.1961145098,6,-66.767,-201.654,-3407.61,691.424,-5664.516,-188.12883839,-11.5619618043,-105.166946094,0.0,28.418,-111.099,-321.702,0.437752153267,-80.7029707204,100.0,-2704.53081623,-5.889,1630.833,56.0,-32.392,468,-48.962,550.672,-2555.5935634,188.711,60.812,2,3.792,1.15057784675,-61.735
50_sugar_small_moves_174.pdb,87.5,6.99972570675,0.271,0.496,-48.330,70.6783336685,-44.9632538846,7,-67.584,-201.795,-3413.38,691.283,-5650.915,-103.253445837,-13.8840811291,-105.689341576,0.0,28.681,-111.099,-321.660,0.437368091814,-83.0250900452,100.0,-2619.65542368,-5.889,1623.253,52.0,-32.392,469,-49.933,546.590,-2514.58848767,182.992,60.812,2,3.577,0.914649796529,-61.735
50_sugar_small_moves_168.pdb,87.5,7.23014100589,0.270,0.504,-48.330,68.1471175609,-37.5986889928,5,-66.869,-201.545,-3406.01,689.455,-5661.317,-145.522853589,-8.04800479748,-105.458926276,0.0,28.538,-111.099,-320.545,0.438523595285,-77.1890137136,100.0,-2661.92483143,-5.889,1631.943,54.0,-32.392,467,-47.413,549.957,-2517.11970378,186.212,60.812,2,3.432,1.09063687819,-61.735
50_sugar_small_moves_885.pdb,87.5,7.1528998356,0.271,0.504,-48.330,58.8304491725,-42.7892041935,8,-67.437,-201.779,-3411.2,690.968,-5666.086,-195.428681865,-12.2819360551,-105.536167447,0.0,28.632,-111.099,-320.838,0.437811946014,-81.4229449712,100.0,-2711.83065971,-5.889,1633.154,64.0,-32.392,470,-48.585,549.938,-2526.43637216,185.372,60.812,2,3.316,1.17863744598,-61.735
50_sugar_small_moves_392.pdb,87.5,7.08815077809,0.271,0.504,-48.330,88.8392679944,-40.3268555324,7,-67.414,-201.538,-3408.74,690.191,-5658.617,-118.662694065,-9.43883872305,-105.600916504,0.0,29.083,-111.099,-319.848,0.437812854535,-78.5798476392,100.0,-2635.06467191,-5.889,1629.248,64.0,-32.392,469,-47.967,549.708,-2496.42755334,183.655,60.812,2,2.616,1.05419162409,-61.735
50_sugar_small_moves_263.pdb,87.5,7.40732732973,0.270,0.504,-48.330,-0.456461777056,-37.9890523844,5,-67.115,-201.419,-3406.4,691.638,-5658.154,-280.628728929,-9.59104490093,-105.281739953,0.0,28.273,-111.099,-320.028,0.437896222548,-78.7320538171,100.0,-2797.03070677,-5.889,1628.624,58.0,-32.392,467,-47.346,550.356,-2585.72328311,183.401,60.812,2,3.227,1.22348539946,-61.735
50_sugar_small_moves_100.pdb,87.5,7.88978079649,0.271,0.558,-48.330,35.5743557687,-36.7112381395,4,-66.428,-200.198,-3405.12,692.075,-5649.549,-110.493614566,-5.3377745929,-104.799286486,0.0,28.919,-111.099,-320.940,0.441259097045,-74.478783509,100.0,-2626.89559241,-5.889,1624.163,56.0,-32.392,466,-47.675,547.824,-2549.69246557,183.315,60.812,2,1.174,0.976691301328,-61.735
50_sugar_small_moves_92.pdb,87.5,7.2911765248,0.271,0.818,-48.330,26.0945727869,-48.3346248619,8,-66.204,-201.713,-3416.75,689.635,-5644.067,-135.323133926,-8.90220104405,-105.397890757,0.0,25.676,-111.099,-323.244,0.441230549768,-78.0432099602,100.0,-2651.72511177,-5.889,1622.314,54.0,-32.392,470,-49.979,547.837,-2559.17224855,179.532,60.812,2,1.008,0.929628254457,-61.735
50_sugar_small_moves_573.pdb,87.5,7.52660793612,0.270,0.504,-48.330,-17.4292302474,-42.6306284611,7,-65.947,-201.500,-3411.04,688.270,-5657.244,-201.140904039,-10.2306662081,-105.162459346,0.0,27.716,-111.099,-320.754,0.441205729103,-79.3716751242,98.97,-2717.54288188,-5.889,1627.927,56.0,-32.392,469,-48.725,549.870,-2602.69605158,185.872,60.812,2,1.330,1.09371705271,-61.735
50_sugar_small_moves_995.pdb,87.5,7.44533044367,0.271,0.504,-48.330,64.1118853022,-37.6914262271,7,-67.060,-201.801,-3406.1,693.931,-5672.088,-152.144369032,-9.9499923727,-105.243736839,0.0,29.125,-111.099,-323.942,0.438608702653,-79.0910012888,100.0,-2668.54634688,-5.889,1635.001,60.0,-32.392,469,-48.147,551.898,-2521.15493603,192.253,60.812,2,2.583,1.07764974636,-61.735
50_sugar_small_moves_336.pdb,100.0,7.45201188757,0.270,0.657,-48.330,32.3830173529,-45.3959346677,10,-65.969,-201.442,-3413.81,689.339,-5657.566,-183.102088462,-13.5062891119,-105.237055395,0.0,27.362,-111.099,-321.299,0.441191808819,-82.647298028,100.0,-2699.50406631,-5.889,1625.458,54.0,-32.392,472,-49.300,550.252,-2552.88380398,183.852,60.812,2,3.212,1.07947237709,-61.735
50_sugar_small_moves_303.pdb,87.5,7.04867713904,0.271,0.504,-48.330,69.7021361112,-43.3351108254,9,-67.739,-201.521,-3411.75,689.334,-5665.959,-227.815213147,-13.4014197667,-105.640390143,0.0,28.825,-111.099,-320.714,0.437740391264,-82.5424286828,100.0,-2744.21719099,-5.889,1633.803,54.0,-32.392,471,-48.397,550.159,-2515.56468523,184.428,60.812,2,3.889,1.23373003274,-61.735
50_sugar_small_moves_771.pdb,87.5,7.14559130622,0.271,0.504,-48.330,59.6009693737,-42.9457842916,6,-66.789,-201.929,-3411.36,688.124,-5658.607,-164.761478307,-12.8765207509,-105.543475976,0.0,30.017,-111.099,-321.225,0.437752153267,-82.0175296671,100.0,-2681.16345615,-5.889,1628.968,64.0,-32.392,468,-48.875,548.777,-2525.66585196,184.394,60.812,2,3.644,1.1203854269,-61.735
50_sugar_small_moves_143.pdb,87.5,7.04860750606,0.270,0.504,-48.330,53.1314682296,-39.6180082137,8,-67.050,-201.297,-3408.03,694.473,-5678.792,-212.966339722,-12.5262144648,-105.640459776,0.0,30.198,-111.099,-322.488,0.437396774716,-81.6672233809,100.0,-2729.36831757,-5.889,1635.835,66.0,-32.392,470,-48.504,550.657,-2532.13535311,192.325,60.812,2,4.472,1.21911974702,-61.735
50_sugar_small_moves_896.pdb,87.5,8.32670149726,0.270,0.566,-48.330,25.5014478509,-34.3298262449,8,-67.281,-201.734,-3402.74,692.793,-5672.220,-181.669731651,-12.3951515789,-104.362365785,0.0,30.871,-111.099,-322.444,0.441387979705,-81.5361604951,100.0,-2698.0717095,-5.889,1632.853,56.0,-32.392,470,-49.258,550.764,-2559.76537349,195.449,60.812,2,5.262,1.33826359447,-61.735
50_sugar_small_moves_905.pdb,100.0,8.27785745017,0.270,0.504,-48.330,29.4805348069,-42.3434055497,10,-66.707,-201.813,-3410.76,691.378,-5651.808,-128.126226092,-12.2549499355,-104.411209832,0.0,28.414,-111.099,-322.873,0.438545626986,-81.3959588516,98.97,-2644.52820394,-5.889,1623.123,58.0,-32.392,472,-51.323,547.579,-2555.78628653,187.278,60.812,2,3.854,1.05027349013,-61.735
50_sugar_small_moves_672.pdb,87.5,6.94787556152,0.271,0.566,-48.330,46.392503763,-41.7837890057,4,-66.996,-200.744,-3410.2,690.391,-5649.471,-144.177235763,-8.87830153614,-105.741191721,0.0,29.491,-111.099,-320.856,0.437459267302,-78.0193104523,100.0,-2660.57921361,-5.889,1622.538,60.0,-32.392,466,-48.423,547.135,-2538.87431757,181.369,60.812,2,3.166,0.995619159346,-61.735
50_sugar_small_moves_934.pdb,87.5,7.45136772634,0.271,0.504,-48.330,3.81739189696,-38.1766519397,7,-66.717,-201.665,-3406.59,691.084,-5659.734,-189.40842847,-11.6854093126,-105.237699556,0.0,29.170,-111.099,-320.815,0.422001695515,-80.8264182287,98.97,-2705.81040632,-5.889,1630.499,62.0,-32.392,469,-48.656,550.799,-2581.44942944,184.345,60.812,2,2.960,1.10534695115,-61.735
50_sugar_small_moves_334.pdb,87.5,7.27532431727,0.270,0.496,-48.330,45.0007859745,-44.5224522622,7,-66.901,-201.642,-3412.94,690.045,-5648.410,-123.139331727,-9.19506746272,-105.413742965,0.0,27.475,-111.099,-321.352,0.442197666064,-78.3360763789,100.0,-2639.54130957,-5.889,1622.845,72.0,-32.392,469,-49.378,546.689,-2540.26603536,184.769,60.812,2,0.792,1.00004314169,-61.735
50_sugar_small_moves_50.pdb,87.5,7.64249854772,0.271,0.818,-48.330,18.4514036556,-41.6864952188,9,-66.338,-201.788,-3410.1,691.534,-5666.208,-225.139514806,-12.8129759753,-105.046568735,0.0,29.526,-111.099,-322.470,0.437407727518,-81.9539848914,100.0,-2741.54149265,-5.889,1629.791,48.0,-32.392,471,-49.284,550.296,-2566.81541768,189.520,60.812,2,2.864,1.09899236517,-61.735
50_sugar_small_moves_936.pdb,87.5,7.60582927921,0.270,0.504,-48.330,77.9577451557,-39.4787335394,8,-66.313,-201.521,-3407.89,689.776,-5662.490,-128.761572482,-11.2476307102,-105.083238003,0.0,31.458,-111.099,-319.889,0.438492627652,-80.3886396264,100.0,-2645.16355033,-5.889,1629.305,60.0,-32.392,470,-49.357,549.742,-2507.30907618,185.449,60.812,2,3.807,0.958061461416,-61.735
50_sugar_small_moves_369.pdb,100.0,7.09020729269,0.270,0.504,-48.330,80.2697091241,-37.1731689616,9,-66.540,-201.924,-3405.59,689.650,-5659.080,-84.0642566005,-13.518108249,-105.59885999,0.0,30.367,-111.099,-320.795,0.438492627652,-82.6591171651,100.0,-2600.46623445,-5.889,1627.074,60.0,-32.392,471,-49.684,548.835,-2504.99711221,188.132,60.812,2,6.236,1.03327223143,-61.735
50_sugar_small_moves_466.pdb,100.0,7.34504125977,0.270,0.504,-48.330,42.953941398,-43.4089057957,9,-66.707,-202.066,-3411.82,692.053,-5657.432,-124.986696805,-14.0438805523,-105.344026022,0.0,30.265,-111.099,-323.009,0.441098519596,-83.1848894684,100.0,-2641.38867465,-5.889,1625.326,58.0,-32.392,471,-50.395,547.272,-2542.31287994,186.083,60.812,2,4.647,0.988518625219,-61.735
50_sugar_small_moves_807.pdb,87.5,7.53628973728,0.274,0.504,-48.330,43.3564375945,-44.303196156,7,-66.684,-201.730,-3412.72,688.324,-5660.766,-236.748894242,-14.9200564639,-105.152777545,0.0,28.437,-111.099,-321.478,0.437314268542,-84.06106538,100.0,-2753.15087209,-5.889,1628.352,64.0,-32.392,469,-49.781,550.328,-2541.91038374,186.811,60.812,2,3.325,1.26156118769,-61.735
50_sugar_small_moves_451.pdb,87.5,7.03098334591,0.271,0.504,-48.330,46.1090157504,-41.0740083963,9,-67.334,-201.398,-3409.49,693.483,-5669.218,-111.443663213,-8.95444589182,-105.658083936,0.0,29.916,-111.099,-321.919,0.440737646733,-78.0954548079,100.0,-2627.84564106,-5.889,1633.100,68.0,-32.392,471,-48.341,550.798,-2539.15780559,188.204,60.812,2,1.082,1.08365216477,-61.735
50_sugar_small_moves_476.pdb,87.5,8.0013788015,0.270,0.566,-48.330,53.8924783256,-39.214671531,8,-66.788,-201.867,-3407.63,694.094,-5680.286,-134.975557423,-12.8624275741,-104.687688481,0.0,29.999,-111.099,-323.478,0.436960994797,-82.0034364903,100.0,-2651.37753527,-5.889,1638.288,62.0,-32.392,470,-48.885,549.838,-2531.37434301,195.647,60.812,2,3.606,0.978973496327,-61.735
50_sugar_small_moves_441.pdb,87.5,7.59436288378,0.270,0.504,-48.330,75.7123053813,-40.6051025833,7,-66.169,-201.561,-3409.02,689.669,-5650.349,-112.936827294,-10.1617205422,-105.094704398,0.0,30.981,-111.099,-322.356,0.438569018103,-79.3027294584,100.0,-2629.33880514,-5.889,1624.094,64.0,-32.392,469,-49.708,546.207,-2509.55451596,184.455,60.812,2,3.575,0.996421200533,-61.735
50_sugar_small_moves_956.pdb,87.5,7.46373436542,0.271,0.566,-48.330,52.4548467422,-43.4419592301,6,-64.871,-201.441,-3411.86,689.161,-5654.836,-149.020330512,-11.0112849595,-105.225332917,0.0,29.576,-111.099,-319.908,0.44528249576,-80.1522938756,100.0,-2665.42230836,-5.889,1623.431,60.0,-32.392,468,-49.093,550.494,-2532.81197459,182.491,60.812,2,0.936,0.991472006292,-61.735
50_sugar_small_moves_96.pdb,87.5,7.27822125712,0.271,0.504,-48.330,21.7164337508,-36.0488000749,6,-66.822,-201.015,-3404.46,690.433,-5650.141,-104.199398778,-5.61901339265,-105.410846025,0.0,30.037,-111.099,-319.432,0.437104008129,-74.7600223088,100.0,-2620.60137662,-5.889,1624.336,58.0,-32.392,468,-47.355,549.465,-2563.55038759,180.247,60.812,2,3.644,0.879684289519,-61.735
50_sugar_small_moves_83.pdb,87.5,9.2826735569,0.270,0.504,-48.330,45.7976877969,-39.1671656384,6,-66.418,-201.648,-3407.58,692.615,-5686.165,-220.31225989,-12.2640477577,-103.406393725,0.0,27.579,-111.099,-323.116,0.4372205435,-81.4050566738,100.0,-2736.71423773,-5.889,1643.495,66.0,-32.392,468,-49.036,550.341,-2539.46913354,198.826,60.812,2,3.806,1.31608866887,-61.735
50_sugar_small_moves_26.pdb,87.5,7.68649355521,0.270,0.496,-48.330,58.6556912938,-43.297885964,6,-66.412,-201.552,-3411.71,691.246,-5655.227,-106.693551849,-10.485154637,-105.002573727,0.0,30.810,-111.099,-321.416,0.437795822036,-79.6261635532,100.0,-2623.09552969,-5.889,1622.756,56.0,-32.392,468,-48.831,546.705,-2526.61113004,185.048,60.812,2,3.031,1.04109629394,-61.735
